Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL477069,13.98439790271855,-0.6751630554578572,13.98439790271855,0.1534076126076418,0.23828085918598066,517.6090000000004,485.35300000000035,517.2601514840001,198,0,0.2503127402204449,-0.4945684411378138,0.4945684411378138,0.2503127402204449,1.1842105263157894,2.0526315789473686,2.8421052631578947,19.142150174933843,9.899266407064777,2.2202749062689993,-2.3258550254379347,2.348769657467459,-2.3435245930305224,6.002564451617677,0.10007902820096652,1.433776937391845,1452.6688673121096,26.64768912319608,21.552245219452377,21.552245219452377,18.444223341074686,12.8362942837348,12.8362942837348,9.53941079845995,9.53941079845995,6.9046542738382355,6.9046542738382355,5.087137182912875,5.087137182912875,-4.18,513757615.2806973,25.468754530701666,11.057599727728213,5.399207723056409,220.1593539036134,30.987995890772584,23.031772672932554,0.0,5.948339280986494,5.907179729351506,0.0,4.794537184071822,4.39041504767482,9.967957041894417,0.0,12.990104268152233,80.23153762923124,12.741599977525652,29.43424579680645,13.921815185546691,40.081555772772674,0.0,19.8518452936921,5.733667477162185,32.104108114630044,37.37764396702792,65.60553687528423,0.0,5.749511833283905,21.104107638974895,27.531389655863467,5.749511833283905,0.0,52.503091782058874,0.0,5.817220841045895,48.02554828209586,48.661413050844345,0.0,11.033401435232523,0.0,121.19000000000001,11.7244005703974,9.184952231746642,0.0,11.250837766380558,34.46702137349934,38.16329873827331,30.183374320007836,19.37300818135222,6.06636706846161,49.541893838318614,10.470530430962235,19.713262252036994,0.0,26.715668339245045,6.986149759535644,8.403609100847724,0.673022412961414,11.73809530432777,5.237007352259769,5.55513972725549,1.6447124181968158,0.32142857142857145,38,5,9,0,1,1,2,2,4,7,4,10,9,0,1,1,5,5.281100000000004,147.07199999999986,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL458865,13.730585449181461,-0.7498492858008718,13.730585449181461,0.021567383256097417,0.27333195023356816,518.5970000000003,487.34900000000033,518.2554004520001,198,0,0.25041610887072413,-0.49449803959685973,0.49449803959685973,0.25041610887072413,1.0526315789473684,1.8157894736842106,2.526315789473684,19.142150048785837,10.133846280519899,2.203805184148546,-2.378466750372595,2.3337912410049326,-2.4842627108795052,6.002819555164309,0.10003826210296354,1.4124765506336308,1462.9924265985615,26.810825830012607,21.585245252579238,21.585245252579238,18.31690214113686,12.476749778918943,12.476749778918943,9.441281202912839,9.441281202912839,6.75713553298525,6.75713553298525,4.646153949309072,4.646153949309072,-4.38,467240817.9923296,25.277146184133507,10.542551199831495,5.1844046594699,219.55424545942017,30.98799589077258,23.031772672932554,0.0,5.948339280986494,5.907179729351506,0.0,9.694446914922299,4.39041504767482,9.967957041894417,0.0,0.0,50.245676810150904,50.17146336755651,29.43424579680645,13.921815185546691,45.76894204745624,0.0,19.8518452936921,5.733667477162185,19.88931522852921,48.82231010379097,60.04208538358723,0.0,5.749511833283905,26.004017369825373,33.21877593054703,5.749511833283905,0.0,65.0896890171194,0.0,5.817220841045895,24.205463075150067,48.661413050844345,0.0,11.033401435232523,0.0,124.43,11.7244005703974,9.184952231746642,0.0,5.563451491696996,45.96572870585304,37.932778966795475,12.13273413692322,13.30664111289061,18.19910120538483,55.29917370039811,10.470530430962235,19.425165101577882,0.0,29.007701298079933,7.0453233188440345,8.192723474738917,0.08330920785262697,12.155770624652906,1.7384680751912132,8.390329892941663,1.627875672787497,0.2962962962962963,38,5,10,0,1,1,2,2,4,8,4,11,8,0,1,1,5,4.222100000000003,147.28799999999978,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL476259,13.9785146159826,-0.6749251510599226,13.9785146159826,0.15369696727470838,0.23828085918598066,517.6090000000004,485.35300000000035,517.2601514840001,198,0,0.2503127402204449,-0.4945684481275488,0.4945684481275488,0.2503127402204449,1.131578947368421,1.9473684210526316,2.6842105263157894,19.14215017381789,9.888164037843278,2.2143031207824433,-2.317285483559727,2.3535613145864525,-2.3294250772179166,6.002563072877698,0.10007902919337341,1.4089389950228213,1446.6688673121096,26.64768912319608,21.552245219452377,21.552245219452377,18.444223341074686,12.8362942837348,12.8362942837348,9.515565154376413,9.515565154376413,6.9867191863529525,6.9867191863529525,5.04633252162463,5.04633252162463,-4.18,519096592.1654485,25.468754530701666,11.057599727728213,5.399207723056409,220.1593539036134,30.987995890772584,23.031772672932554,0.0,5.948339280986494,5.907179729351506,0.0,4.794537184071822,4.39041504767482,9.967957041894417,0.0,12.990104268152233,86.77629403514382,6.196843571613076,29.43424579680645,13.921815185546691,40.081555772772674,0.0,19.8518452936921,5.733667477162185,32.104108114630044,37.37764396702792,65.60553687528423,0.0,5.749511833283905,21.104107638974895,27.531389655863467,5.749511833283905,0.0,52.503091782058874,0.0,5.817220841045895,48.02554828209586,48.661413050844345,0.0,11.033401435232523,0.0,121.19000000000001,11.7244005703974,9.184952231746642,0.0,11.250837766380558,34.46702137349934,38.16329873827331,30.183374320007836,19.37300818135222,6.06636706846161,49.541893838318614,10.470530430962235,19.695917241148575,0.0,26.699184982913295,6.982267612379349,8.414396757392632,0.7132049927523485,11.737201798774805,5.173523960788689,5.606657849927547,1.6443114705894288,0.32142857142857145,38,5,9,0,1,1,2,2,4,7,4,10,9,0,1,1,5,5.281100000000004,147.07199999999986,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL450071,14.134010115344221,-1.1342175554698135,14.134010115344221,0.007807935032363655,0.1532374899191029,592.6760000000004,555.3800000000002,592.2921798840001,228,0,0.25309074671885595,-0.49449803959685973,0.49449803959685973,0.25309074671885595,1.069767441860465,1.8372093023255813,2.558139534883721,19.142152241564883,10.123185285309372,2.2086415713638248,-2.378466926648339,2.3346844201292956,-2.484262719481339,6.012449141083693,0.08019774614910563,1.3879301847450347,1571.3047163089952,30.509496442761876,24.393886005952247,24.393886005952247,20.748753793714997,14.182551271609128,14.182551271609128,10.623453110662185,10.623453110662185,7.44529516674619,7.44529516674619,5.000439973451138,5.000439973451138,-4.46,5084982429.891229,30.01271441641032,13.234769151733182,6.959854910680866,248.44751079359736,40.784171807298144,23.031772672932554,0.0,5.948339280986494,5.907179729351506,0.0,9.694446914922299,4.39041504767482,9.967957041894417,0.0,0.0,50.245676810150904,56.71621977346908,42.14509414906767,24.134869975228103,45.76894204745624,0.0,25.168633897698435,0.0,25.99328161627751,61.973948474216456,60.04208538358723,0.0,5.749511833283905,25.58713849666952,33.21877593054703,5.749511833283905,0.0,94.55834856497461,0.0,5.817220841045895,24.205463075150067,48.661413050844345,0.0,11.033401435232523,0.0,150.9,24.43524892265862,14.291479626587348,0.0,18.056547178596066,40.01738942486654,37.932778966795475,12.13273413692322,19.37300818135222,18.19910120538483,54.54959523594283,9.843390348640755,19.84990732848042,0.0,29.97857753018514,28.19265089490156,2.58888511158531,0.05826628007569745,12.035122842096989,0.5853044855043863,7.596532836816733,1.6147526903537668,0.36666666666666664,43,6,12,0,1,1,2,2,4,10,6,13,11,0,1,1,5,3.206200000000001,164.19589999999968,0,2,2,0,0,3,1,0,0,0,1,1,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL458438,5.769434462828152,0.4698235095231844,5.769434462828152,0.4698235095231844,0.26413754754364904,508.63000000000034,476.3740000000003,508.2699076440001,194,0,0.23080856922004123,-0.49449803959685973,0.49449803959685973,0.23080856922004123,0.8947368421052632,1.763157894736842,2.5789473684210527,16.46644202089406,10.153135494258619,2.201220167175617,-2.378466571429197,2.3369878425608586,-2.484262699790899,5.967806826829145,0.20915529130268062,1.2757748029638252,1566.7702756744227,26.061902685569176,21.90094662298535,21.90094662298535,18.584851333567986,12.98809881548991,12.98809881548991,9.762786209147603,9.762786209147603,7.155750474593764,7.155750474593764,5.0291676651025226,5.0291676651025226,-4.369999999999999,843138741.5036988,23.994494149845785,10.179403610631628,4.679934277062434,221.42366765772263,25.254328413610395,17.21455183188666,0.0,5.948339280986494,0.0,0.0,9.883888251797686,0.0,9.967957041894417,0.0,6.06636706846161,56.31204387861251,67.44191742831794,23.700108748042155,4.736862953800049,50.764687250185794,0.0,24.835823814639312,0.0,19.88931522852921,48.82231010379097,66.99099075938064,0.0,5.749511833283905,20.270349892663187,28.828360882872207,5.749511833283905,0.0,64.16648780871509,0.0,0.0,13.847474399381248,66.99099075938064,0.0,21.93632636731358,0.0,94.22999999999999,0.0,0.0,0.0,0.0,17.808042887969485,70.92702264829848,0.0,13.30664111289061,42.595045982382736,62.44792931637411,14.704819995694464,5.769434462828152,0.0,22.151465356551622,8.804208771303122,4.557065810639251,1.9210478475292132,18.80253039741594,3.6674660008986972,8.634762863156434,1.6920184896775665,0.27586206896551724,38,3,9,0,1,1,2,3,5,8,3,9,7,0,1,1,6,5.532300000000005,154.11309999999972,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL517171,14.368868214358178,-0.8955696836187907,14.368868214358178,0.05545548056897753,0.1947754030690401,568.0530000000001,536.8050000000002,567.216093752,210,0,0.25330285697625715,-0.4945183614342852,0.4945183614342852,0.25330285697625715,1.175,1.975,2.7,35.49569272527692,10.078177669458698,2.223967897915791,-2.317512139235631,2.3862260659635792,-2.3810050018995206,6.3195510264589405,0.09961944959999684,1.4296113743655103,1521.5631111548018,28.225039392385707,22.261107713735836,23.017036659754293,19.354906943597648,13.099077522082421,13.47704199509165,9.554184423789257,9.961384550529862,6.7973389746260775,7.092708539843117,4.857703274413101,5.055899300168572,-4.09,1200884676.5895946,27.475882293039565,11.970114330166725,5.898199630560737,235.576165360002,35.72485884457263,34.885250893964766,0.0,5.948339280986494,5.907179729351506,0.0,4.794537184071822,4.39041504767482,9.967957041894417,0.0,24.591044158384747,44.00632248007543,31.419090520361447,34.456879110547774,18.65867813934674,51.6824956630052,0.0,19.8518452936921,5.733667477162185,32.29016845621695,37.37764396702792,58.998351628866956,0.0,11.49902366656781,25.840970592774944,27.531389655863464,11.49902366656781,11.600939890232516,58.607058169807175,0.0,5.817220841045895,36.54419074423747,42.595045982382736,5.022633313741326,11.033401435232523,0.0,130.42000000000002,11.7244005703974,9.184952231746642,0.0,23.303143435115352,39.06030746806025,38.89673408651575,19.242531678200756,30.462311845459517,0.0,37.40915970139539,26.8083332749948,26.230618279358257,6.555000049014576,26.58456354065716,7.289865853269752,6.413021320891501,-0.06804825347015342,9.425363775386455,4.724840204193711,5.249393930906995,1.539825744236195,0.32142857142857145,40,5,10,0,1,1,2,2,4,8,4,12,10,0,1,1,5,5.598300000000004,153.75699999999983,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL505915,14.44251603120899,-0.8998953226340343,14.44251603120899,0.06366073419957119,0.2261414451384876,601.6870000000005,565.3990000000002,601.2925142320001,230,0,0.25330285697625715,-0.49456586136501085,0.49456586136501085,0.25330285697625715,1.0681818181818181,1.8636363636363635,2.590909090909091,19.142202816706362,10.115980535097789,2.2916765745068517,-2.3665435958830976,2.3876176526737782,-2.511634721194352,6.009250069328838,-0.11967377455744246,1.260664943080579,1715.2799156429974,30.957090199954575,24.98467721291307,24.98467721291307,21.210748991254214,14.66669276593145,14.66669276593145,11.294865379294434,11.294865379294434,8.268653402449436,8.268653402449436,5.873966105821297,5.873966105821297,-4.75,10245708572.652977,29.32756391841425,12.092392310430759,5.751876455078914,253.92953853372455,30.98799589077258,23.031772672932554,0.0,11.855519010338,5.907179729351506,0.0,19.388893829844598,4.39041504767482,9.967957041894417,0.0,6.06636706846161,56.1635828563123,50.649852705007476,35.97900220271902,18.716352369618512,51.67612177680775,0.0,24.75175502454258,5.733667477162185,26.31013685145522,61.91182291561611,59.53916980682261,0.0,5.749511833283905,26.004017369825373,33.21877593054703,5.749511833283905,0.0,88.98629128914654,11.21535880699783,5.817220841045895,29.768914566847062,42.595045982382736,0.0,11.033401435232523,0.0,144.73999999999998,11.7244005703974,13.979489415818463,0.0,23.106356776718556,47.419515962008134,43.85068501295687,12.13273413692322,25.43937524981383,17.032643867773697,49.2328066319365,10.470530430962235,20.13463536653269,0.0,44.2538632693481,6.9125236650522375,8.308455643084734,-0.44116383878099596,10.301639169696692,2.435236518690249,9.012567373618484,1.5822428327578035,0.3548387096774194,44,5,12,0,2,2,2,2,4,9,4,13,9,0,1,1,6,3.6068000000000024,167.57199999999966,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,5,3,1,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL384073,13.252829452578663,-0.6833274019484341,13.252829452578663,0.355091411564626,0.574177728844691,365.3680000000001,349.24000000000007,365.128802972,136,0,0.31923852394989966,-0.32667764209710815,0.32667764209710815,0.31923852394989966,1.1851851851851851,1.962962962962963,2.740740740740741,19.142144622323244,9.945204616623107,2.3077608702267485,-2.2830530245690595,2.279912111195437,-2.454903281647352,6.069906761068152,-0.11283091623640355,1.6638403753751754,1071.153354428401,18.965890847321376,14.337827072143545,14.337827072143545,13.00804039084698,8.293137829603372,8.293137829603372,6.247856844188292,6.247856844188292,4.415179887975284,4.415179887975284,3.1190054992426517,3.1190054992426517,-3.6799999999999993,1944944.221267523,16.770467013423747,6.562080785355107,3.2416141244613477,153.19980848216576,15.950365812018994,5.817220841045895,0.0,0.0,5.907179729351506,6.031114512338072,9.893218992372859,9.184952231746642,5.098681808301038,0.0,12.13273413692322,42.81902403369567,16.77064980220419,23.328489648446567,13.979489415818463,28.528605448454194,0.0,20.830940824614736,0.0,12.965578028838586,5.316788604006331,71.31222922671233,0.0,0.0,15.950365812018994,14.872338506430204,0.0,0.0,22.13565785829165,4.794537184071822,5.817220841045895,18.52902952053558,59.93155689396944,0.0,10.902924932081056,0.0,98.91,12.072955341486033,13.979489415818463,0.0,11.7244005703974,22.520981609505657,10.902924932081056,12.13273413692322,37.386049045150145,6.06636706846161,26.147729428621066,0.0,13.252829452578663,0.0,24.846704327468668,15.845304187955703,2.8681814059395867,-0.7534272800912394,9.95165594479808,1.6658867350130948,1.6561985596707818,0.0,0.10526315789473684,27,4,7,0,1,1,2,1,3,3,4,8,3,0,0,0,4,2.9686000000000003,98.2318,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL514261,14.23743341057886,-1.3761455820971682,14.23743341057886,0.08717352118149257,0.2597410924664875,519.5810000000002,489.34100000000035,519.23941604,198,0,0.3403296167525344,-0.49449803959685973,0.49449803959685973,0.3403296167525344,1.0789473684210527,1.868421052631579,2.5789473684210527,19.14220248683943,10.137408569734994,2.2095026042292654,-2.3784665810027286,2.3351872586001354,-2.4842627092735583,5.975142683643856,0.0692806713663577,1.4187018358582955,1464.5860546419947,26.810825830012607,21.45510857888957,21.45510857888957,18.333738893542467,12.417664506217818,12.417664506217818,9.354673458812897,9.354673458812897,6.737537309978887,6.737537309978887,4.662483187600658,4.662483187600658,-4.38,468192964.2450303,25.277146184133507,10.542551199831495,5.049960056719008,219.0085885146035,30.360855808451102,28.59522416462955,0.0,5.948339280986494,0.0,5.969305287951849,4.899909730850478,9.184952231746642,9.967957041894417,0.0,6.06636706846161,44.179309741689295,50.17146336755651,23.870794305109456,19.028342580387395,45.831067606056585,0.0,19.8518452936921,0.0,19.88931522852921,48.82231010379097,60.042085383587235,0.0,5.749511833283905,20.27034989266319,33.21877593054703,5.749511833283905,0.0,70.25834197056044,0.0,5.817220841045895,24.205463075150067,48.661413050844345,0.0,11.033401435232523,0.0,118.63999999999999,17.349977620694737,14.291479626587348,0.0,11.635725555670057,34.330003150182975,37.932778966795475,12.13273413692322,19.37300818135222,18.19910120538483,49.2328066319365,4.736862953800049,19.913941399143127,0.0,28.623762702128353,16.30811573278172,1.8971631610237665,-0.9963086521299886,12.276884714139266,1.7007957500883324,8.3308187916861,1.6114930678059909,0.2962962962962963,38,4,10,0,1,1,2,2,4,8,4,11,8,0,1,1,5,4.821400000000004,145.72939999999983,0,0,0,0,1,3,1,0,1,1,1,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL517123,13.406479093536369,-0.3557026153194911,13.406479093536369,0.06699655113572334,0.29476040021979966,566.0580000000002,540.8580000000002,565.13506656,200,0,0.4090537072124844,-0.48734392314720987,0.48734392314720987,0.4090537072124844,1.2564102564102564,2.128205128205128,2.923076923076923,35.49569298268204,10.180758371123702,2.260040328747793,-2.1460245321697897,2.3324893674780904,-2.2857526668598807,7.196600226170381,0.0826482839738926,1.2418046277547274,1567.832495462148,27.35479590438263,21.20273619901931,22.77516172596549,18.834540231341904,12.150561225619285,13.345022279556236,9.102155733509415,10.561554701573263,5.881935959726746,7.223743464451938,3.934472378684915,5.086604594630661,-3.91,805084187.8126079,26.68738554546216,11.864505869686234,6.754860498181625,233.66670290424577,19.690424242456906,30.60490110135556,5.817862777835028,0.0,0.0,6.093240070938415,5.316788604006331,19.152909273641058,0.0,11.336785877934737,35.574542664867025,41.96165390246666,32.74830826887653,26.15824197067595,18.65867813934674,50.75283552570962,0.0,20.184655376751227,0.0,25.17351080433519,25.956888975273287,76.13870946264295,0.0,17.590380470995193,15.37044016181271,20.690201284265232,5.749511833283905,22.937725768167255,53.74701443184652,11.343744918312968,17.658089478757184,16.861420308324305,54.858256622457425,5.022633313741326,10.216620634085363,0.0,88.61,0.0,9.184952231746642,0.0,30.66315009339349,35.11903744539584,20.781154102470225,34.696749820472974,38.36081223920082,12.13273413692322,32.44240288761837,21.074665797832616,25.46464207106781,7.935820369231792,22.81804894336066,6.996530897309297,2.2196844521705836,7.250865144762866,13.432777724009204,1.5702524489374738,0.773951440086356,3.3152042868417366,0.25,39,2,8,0,1,1,2,2,4,8,2,11,6,0,1,1,5,5.586600000000006,150.1233999999998,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHEMBL512076,13.405585302841137,-0.408943356060232,13.405585302841137,0.06749258288175497,0.24968314784785528,566.0580000000002,540.8580000000002,565.13506656,200,0,0.40694242272754366,-0.48734392314720987,0.48734392314720987,0.40694242272754366,1.2564102564102564,2.1538461538461537,2.9743589743589745,35.49569298207236,10.18090428522456,2.2530322832533023,-2.109442626788023,2.3323771385175682,-2.292189651491012,7.196600158799507,0.10706143481596443,1.2351253569975915,1553.2311523248086,27.191659197566096,20.9626293847059,22.53505491165208,18.96186143127973,12.34318740864921,13.537648462586162,8.759608587796285,10.219007555860133,5.844122788080085,7.185930292805277,4.023865091393382,5.175997307339128,-3.91,893669008.4106481,26.68738554546216,12.299146959013358,6.9462339604226795,233.45673141765042,20.10730311561276,30.60490110135556,5.817862777835028,0.0,0.0,6.093240070938415,5.316788604006331,19.152909273641058,0.0,11.336785877934737,35.574542664867025,48.88539110215728,25.197720709434723,26.15824197067595,18.65867813934674,50.75283552570962,0.0,20.60153424990708,0.0,32.097248004025815,18.406301415831482,76.13870946264295,0.0,17.590380470995193,20.68722876581904,20.690201284265232,5.749511833283905,22.937725768167255,41.29651714155424,11.343744918312968,17.658089478757184,23.78515750801493,54.858256622457425,5.022633313741326,10.216620634085363,0.0,97.4,6.093240070938415,9.184952231746642,0.0,24.569910022455076,41.66379385130841,20.781154102470225,29.7968400896225,24.26546827384644,19.056471336613843,37.759191491624705,21.074665797832616,25.404811850882297,7.934317887950058,21.26729157329997,9.624316030725373,2.219168410689726,7.243661555983921,13.430286247740566,1.511075993016512,3.142848227489358,0.0,0.25,39,3,8,0,1,1,2,2,4,8,3,11,7,0,1,1,5,5.634500000000005,150.11309999999983,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
