Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/BIKE_RBF-SVR,763.743327,18.715355,0.028216,3.221059e-09
RDKitDescriptorsResults/BIKE_DecisionTree,816.169982,18.729407,-0.038492,1.533823e-09
RDKitDescriptorsResults/BIKE_ExtraTrees,485.584449,16.233161,0.382144,1.685033e-07
RDKitDescriptorsResults/BIKE_RandomForest,527.650072,17.094315,0.328620,3.436152e-07
RDKitDescriptorsResults/BIKE_KNeighbors,514.608195,16.845634,0.345214,3.061223e-09
RDKitDescriptorsResults/BIKE_PLS,565.405303,17.991964,0.280580,1.775458e-08
RDKitDescriptorsResults/BIKE_PLS-SKLEARN,510.675742,17.073591,0.350218,3.946564e-09
RDKitDescriptorsResults/BIKE_XGBoost,477.983604,15.992761,0.391815,6.807863e-07
RDKitDescriptorsResults/BIKE_CatBoost,435.095091,15.501608,0.446387,2.259970e-06
RDKitDescriptorsResults/BIKE_DNN,493.481111,15.320489,0.372096,4.203938e-06
RDKitDescriptorsResults/BLK_Linear-SVR,830.334941,20.389554,0.037270,2.389016e-09
RDKitDescriptorsResults/BLK_RBF-SVR,929.363229,20.551263,-0.077548,3.104462e-09
RDKitDescriptorsResults/BLK_DecisionTree,875.264454,20.942317,-0.014823,1.546086e-09
RDKitDescriptorsResults/BLK_ExtraTrees,661.885951,20.167887,0.232578,1.186598e-07
RDKitDescriptorsResults/BLK_RandomForest,697.903376,20.857600,0.190817,3.249692e-07
RDKitDescriptorsResults/BLK_KNeighbors,689.721559,19.934085,0.200304,4.088825e-09
RDKitDescriptorsResults/BLK_PLS,740.128734,21.487842,0.141859,1.756307e-08
RDKitDescriptorsResults/BLK_PLS-SKLEARN,762.721061,22.008913,0.115665,3.905522e-09
RDKitDescriptorsResults/BLK_XGBoost,714.441086,20.561591,0.171643,6.846523e-07
RDKitDescriptorsResults/BLK_CatBoost,636.482747,19.529710,0.262031,2.267664e-06
RDKitDescriptorsResults/BLK_DNN,736.356614,20.295060,0.146233,4.450782e-06
RDKitDescriptorsResults/BMPR1A_Linear-SVR,167.331999,6.025896,-0.130726,2.448829e-09
RDKitDescriptorsResults/BMPR1A_RBF-SVR,173.396295,5.855196,-0.171704,3.002824e-09
RDKitDescriptorsResults/BMPR1A_DecisionTree,340.948866,10.269808,-1.303921,1.532581e-09
RDKitDescriptorsResults/BMPR1A_ExtraTrees,158.036957,8.753103,-0.067916,1.143099e-07
RDKitDescriptorsResults/BMPR1A_RandomForest,156.494173,8.743827,-0.057490,3.446712e-07
RDKitDescriptorsResults/BMPR1A_KNeighbors,181.758483,8.767324,-0.228211,3.943430e-09
RDKitDescriptorsResults/BMPR1A_PLS,191.783112,9.715460,-0.295951,1.784757e-08
RDKitDescriptorsResults/BMPR1A_PLS-SKLEARN,176.965018,9.279307,-0.195820,3.619855e-09
RDKitDescriptorsResults/BMPR1A_XGBoost,179.332797,9.410056,-0.211820,7.010019e-07
RDKitDescriptorsResults/BMPR1A_CatBoost,150.714769,8.927851,-0.018437,2.317435e-06
RDKitDescriptorsResults/BMPR1A_DNN,164.257456,9.285873,-0.109950,4.090990e-06
RDKitDescriptorsResults/BMPR1B_Linear-SVR,653.263628,10.594434,-0.160784,2.532087e-09
RDKitDescriptorsResults/BMPR1B_RBF-SVR,654.601833,10.434568,-0.163162,2.998845e-09
RDKitDescriptorsResults/BMPR1B_DecisionTree,756.710826,13.660612,-0.344599,1.412316e-09
RDKitDescriptorsResults/BMPR1B_ExtraTrees,538.094708,12.686043,0.043860,1.149339e-07
RDKitDescriptorsResults/BMPR1B_RandomForest,493.398227,12.655394,0.123281,3.464837e-07
RDKitDescriptorsResults/BMPR1B_KNeighbors,556.247639,12.547418,0.011604,3.993603e-09
RDKitDescriptorsResults/BMPR1B_PLS,547.101524,15.178430,0.027856,1.794408e-08
RDKitDescriptorsResults/BMPR1B_PLS-SKLEARN,540.075705,14.407917,0.040340,4.126970e-09
RDKitDescriptorsResults/BMPR1B_XGBoost,547.576644,14.488352,0.027011,7.697776e-07
RDKitDescriptorsResults/BMPR1B_CatBoost,476.697667,12.079747,0.152956,2.254736e-06
RDKitDescriptorsResults/BMPR1B_DNN,520.165298,12.922179,0.075719,4.161954e-06
RDKitDescriptorsResults/BMPR2_Linear-SVR,267.118916,10.444130,-0.061536,2.383086e-09
RDKitDescriptorsResults/BMPR2_RBF-SVR,273.569450,10.187013,-0.087170,3.120296e-09
RDKitDescriptorsResults/BMPR2_DecisionTree,401.297056,12.759505,-0.594762,1.548352e-09
RDKitDescriptorsResults/BMPR2_ExtraTrees,256.267866,12.152964,-0.018414,1.223149e-07
RDKitDescriptorsResults/BMPR2_RandomForest,244.720555,11.944286,0.027476,3.357528e-07
RDKitDescriptorsResults/BMPR2_KNeighbors,260.343003,11.713146,-0.034608,3.111070e-09
RDKitDescriptorsResults/BMPR2_PLS,293.440263,13.361135,-0.166137,1.796122e-08
RDKitDescriptorsResults/BMPR2_PLS-SKLEARN,282.908337,13.070941,-0.124283,3.945113e-09
RDKitDescriptorsResults/BMPR2_XGBoost,293.970809,12.571298,-0.168246,6.886554e-07
RDKitDescriptorsResults/BMPR2_CatBoost,239.989739,11.792284,0.046276,2.284245e-06
RDKitDescriptorsResults/BMPR2_DNN,317.674352,12.199083,-0.262444,4.189281e-06
RDKitDescriptorsResults/BMX_Linear-SVR,350.344162,11.580581,-0.043486,2.275715e-09
RDKitDescriptorsResults/BMX_RBF-SVR,368.805737,11.696955,-0.098473,3.307551e-09
RDKitDescriptorsResults/BMX_DecisionTree,333.627481,12.289472,0.006304,1.487072e-09
RDKitDescriptorsResults/BMX_ExtraTrees,251.576403,11.452383,0.250690,1.185126e-07
RDKitDescriptorsResults/BMX_RandomForest,257.319760,11.687979,0.233584,3.445496e-07
RDKitDescriptorsResults/BMX_KNeighbors,267.772700,11.974178,0.202450,2.933126e-09
RDKitDescriptorsResults/BMX_PLS,295.883759,12.269612,0.118722,2.465280e-08
RDKitDescriptorsResults/BMX_PLS-SKLEARN,295.883759,12.269612,0.118722,4.020237e-09
RDKitDescriptorsResults/BMX_XGBoost,257.683241,11.553956,0.232501,6.844795e-07
RDKitDescriptorsResults/BMX_CatBoost,240.871060,11.441188,0.282575,2.266265e-06
RDKitDescriptorsResults/BMX_DNN,277.613424,12.555349,0.173140,4.051265e-06
RDKitDescriptorsResults/BRAF_Linear-SVR,804.868938,16.307779,-0.089915,2.229647e-09
RDKitDescriptorsResults/BRAF_RBF-SVR,893.017666,16.164695,-0.209282,3.240579e-09
RDKitDescriptorsResults/BRAF_DecisionTree,925.652806,18.049785,-0.253475,1.498480e-09
RDKitDescriptorsResults/BRAF_ExtraTrees,535.679426,16.810455,0.274608,1.150538e-07
RDKitDescriptorsResults/BRAF_RandomForest,553.402265,17.154451,0.250609,3.327594e-07
RDKitDescriptorsResults/BRAF_KNeighbors,518.119893,15.458685,0.298387,3.393707e-09
RDKitDescriptorsResults/BRAF_PLS,586.975127,18.059253,0.205146,1.815323e-08
RDKitDescriptorsResults/BRAF_PLS-SKLEARN,571.924725,18.100634,0.225527,3.919722e-09
RDKitDescriptorsResults/BRAF_XGBoost,493.686299,16.045534,0.331473,6.893633e-07
RDKitDescriptorsResults/BRAF_CatBoost,432.730957,14.713454,0.414016,2.292882e-06
RDKitDescriptorsResults/BRAF_DNN,534.573312,15.303244,0.276106,4.182971e-06
RDKitDescriptorsResults/BRK_Linear-SVR,532.917315,13.353285,0.026490,2.280373e-09
RDKitDescriptorsResults/BRK_RBF-SVR,599.110290,13.467778,-0.094428,3.551586e-09
RDKitDescriptorsResults/BRK_DecisionTree,580.047609,14.926733,-0.059606,1.401317e-09
RDKitDescriptorsResults/BRK_ExtraTrees,354.454498,13.185883,0.352498,1.178674e-07
RDKitDescriptorsResults/BRK_RandomForest,379.446900,13.863685,0.306843,3.387866e-07
RDKitDescriptorsResults/BRK_KNeighbors,359.549955,13.475962,0.343190,4.421077e-09
RDKitDescriptorsResults/BRK_PLS,413.896870,14.861680,0.243911,1.767717e-08
RDKitDescriptorsResults/BRK_PLS-SKLEARN,443.429779,15.398234,0.189962,3.807025e-09
RDKitDescriptorsResults/BRK_XGBoost,397.588003,14.376061,0.273704,7.056099e-07
RDKitDescriptorsResults/BRK_CatBoost,345.718681,13.129375,0.368456,2.405991e-06
RDKitDescriptorsResults/BRK_DNN,339.975034,12.035040,0.378948,4.398485e-06
RDKitDescriptorsResults/BRSK1_Linear-SVR,296.722680,8.616593,-0.162959,2.474521e-09
RDKitDescriptorsResults/BRSK1_RBF-SVR,307.187697,8.494188,-0.203975,3.462056e-09
RDKitDescriptorsResults/BRSK1_DecisionTree,436.231511,10.928334,-0.709742,1.386881e-09
RDKitDescriptorsResults/BRSK1_ExtraTrees,230.578304,9.168125,0.096284,1.150960e-07
RDKitDescriptorsResults/BRSK1_RandomForest,233.673762,9.250483,0.084152,3.455047e-07
RDKitDescriptorsResults/BRSK1_KNeighbors,285.136770,9.948545,-0.117549,2.279520e-09
RDKitDescriptorsResults/BRSK1_PLS,236.888560,9.771830,0.071552,1.847036e-08
RDKitDescriptorsResults/BRSK1_PLS-SKLEARN,244.665063,9.703116,0.041073,3.898183e-09
RDKitDescriptorsResults/BRSK1_XGBoost,274.472769,10.318971,-0.075754,6.986418e-07
RDKitDescriptorsResults/BRSK1_CatBoost,272.742941,9.804577,-0.068974,2.251766e-06
RDKitDescriptorsResults/BRSK1_DNN,275.001111,9.892207,-0.077824,4.145817e-06
RDKitDescriptorsResults/BRSK2_Linear-SVR,434.127328,9.007665,-0.160045,2.360590e-09
RDKitDescriptorsResults/BRSK2_RBF-SVR,441.431952,8.862487,-0.179564,3.272893e-09
RDKitDescriptorsResults/BRSK2_DecisionTree,647.807416,13.645445,-0.731026,1.411392e-09
RDKitDescriptorsResults/BRSK2_ExtraTrees,356.385998,11.074973,0.047690,1.161437e-07
RDKitDescriptorsResults/BRSK2_RandomForest,381.254859,11.592411,-0.018763,3.411789e-07
RDKitDescriptorsResults/BRSK2_KNeighbors,452.737651,12.122911,-0.209774,5.129031e-09
RDKitDescriptorsResults/BRSK2_PLS,375.771643,11.214391,-0.004111,1.845360e-08
RDKitDescriptorsResults/BRSK2_PLS-SKLEARN,375.771643,11.214391,-0.004111,3.963762e-09
RDKitDescriptorsResults/BRSK2_XGBoost,465.117172,12.901424,-0.242854,7.040287e-07
RDKitDescriptorsResults/BRSK2_CatBoost,367.574298,11.544278,0.017793,2.296121e-06
RDKitDescriptorsResults/BRSK2_DNN,378.039315,11.528119,-0.010171,4.303082e-06
RDKitDescriptorsResults/BTK_Linear-SVR,528.881433,9.297659,-0.170941,2.796343e-09
RDKitDescriptorsResults/BTK_RBF-SVR,528.798807,9.310005,-0.170758,3.151489e-09
RDKitDescriptorsResults/BTK_DecisionTree,631.679222,14.681987,-0.398534,1.515615e-09
RDKitDescriptorsResults/BTK_ExtraTrees,403.798883,13.337809,0.105991,1.124863e-07
RDKitDescriptorsResults/BTK_RandomForest,388.638974,13.138774,0.139555,3.379281e-07
RDKitDescriptorsResults/BTK_KNeighbors,387.768836,11.845540,0.141482,3.695983e-09
RDKitDescriptorsResults/BTK_PLS,459.858385,14.914496,-0.018124,1.780198e-08
RDKitDescriptorsResults/BTK_PLS-SKLEARN,457.610843,15.290879,-0.013148,4.102266e-09
RDKitDescriptorsResults/BTK_XGBoost,475.965654,14.446525,-0.053785,7.023670e-07
RDKitDescriptorsResults/BTK_CatBoost,360.874334,12.218725,0.201026,2.305821e-06
RDKitDescriptorsResults/BTK_DNN,395.754440,13.971079,0.123802,4.334763e-06
RDKitDescriptorsResults/BUB1_Linear-SVR,808.605458,20.847894,-0.067241,2.045293e-09
RDKitDescriptorsResults/BUB1_RBF-SVR,859.457804,21.987215,-0.134358,3.353375e-09
RDKitDescriptorsResults/BUB1_DecisionTree,1035.510944,23.882439,-0.366723,1.446046e-09
RDKitDescriptorsResults/BUB1_ExtraTrees,674.749974,20.213381,0.109429,1.203585e-07
RDKitDescriptorsResults/BUB1_RandomForest,670.234031,20.030495,0.115389,3.456828e-07
RDKitDescriptorsResults/BUB1_KNeighbors,733.376130,20.642723,0.032051,3.858921e-09
RDKitDescriptorsResults/BUB1_PLS,724.959932,20.849953,0.043159,1.775925e-08
RDKitDescriptorsResults/BUB1_PLS-SKLEARN,677.870876,20.263637,0.105310,4.000210e-09
RDKitDescriptorsResults/BUB1_XGBoost,711.878969,20.718869,0.060424,6.737985e-07
RDKitDescriptorsResults/BUB1_CatBoost,661.408762,20.103605,0.127037,2.319723e-06
RDKitDescriptorsResults/BUB1_DNN,707.403508,20.930188,0.066331,4.377033e-06
RDKitDescriptorsResults/CAMK1B_Linear-SVR,541.517190,14.730116,-0.219099,2.291272e-09
RDKitDescriptorsResults/CAMK1B_RBF-SVR,559.337894,14.788233,-0.259218,3.178753e-09
RDKitDescriptorsResults/CAMK1B_DecisionTree,532.116357,16.139043,-0.197935,1.456580e-09
RDKitDescriptorsResults/CAMK1B_ExtraTrees,413.593575,14.979486,0.068891,1.172846e-07
RDKitDescriptorsResults/CAMK1B_RandomForest,420.700767,15.282888,0.052891,3.355402e-07
RDKitDescriptorsResults/CAMK1B_KNeighbors,494.072207,16.229108,-0.112287,2.983774e-09
RDKitDescriptorsResults/CAMK1B_PLS,431.232716,15.363903,0.029181,1.779301e-08
RDKitDescriptorsResults/CAMK1B_PLS-SKLEARN,421.143556,15.233185,0.051894,3.900068e-09
RDKitDescriptorsResults/CAMK1B_XGBoost,459.700065,16.002698,-0.034907,6.777318e-07
RDKitDescriptorsResults/CAMK1B_CatBoost,426.032823,15.193434,0.040887,2.369181e-06
RDKitDescriptorsResults/CAMK1B_DNN,408.314032,15.331897,0.080777,4.334853e-06
RDKitDescriptorsResults/CAMK1D_Linear-SVR,285.307105,10.746470,0.060403,2.339094e-09
RDKitDescriptorsResults/CAMK1D_RBF-SVR,322.315540,11.361079,-0.061476,3.393670e-09
RDKitDescriptorsResults/CAMK1D_DecisionTree,396.763026,12.783275,-0.306653,1.944189e-09
RDKitDescriptorsResults/CAMK1D_ExtraTrees,254.720632,10.871381,0.161133,1.195824e-07
RDKitDescriptorsResults/CAMK1D_RandomForest,259.871391,11.020547,0.144170,3.316532e-07
RDKitDescriptorsResults/CAMK1D_KNeighbors,284.494203,11.154648,0.063080,2.996836e-09
RDKitDescriptorsResults/CAMK1D_PLS,266.880033,11.269637,0.121089,1.808188e-08
RDKitDescriptorsResults/CAMK1D_PLS-SKLEARN,292.736932,11.493368,0.035935,4.038033e-09
RDKitDescriptorsResults/CAMK1D_XGBoost,282.192302,11.515942,0.070661,7.109258e-07
RDKitDescriptorsResults/CAMK1D_CatBoost,277.180076,11.236404,0.087168,2.287769e-06
RDKitDescriptorsResults/CAMK1D_DNN,273.376644,11.946698,0.099694,4.475778e-06
RDKitDescriptorsResults/CAMK1G_Linear-SVR,271.104857,7.730504,-0.141132,2.522777e-09
RDKitDescriptorsResults/CAMK1G_RBF-SVR,285.460549,7.683736,-0.201558,3.220214e-09
RDKitDescriptorsResults/CAMK1G_DecisionTree,264.181690,8.836877,-0.111991,1.656195e-09
RDKitDescriptorsResults/CAMK1G_ExtraTrees,245.719134,9.103760,-0.034279,1.176085e-07
RDKitDescriptorsResults/CAMK1G_RandomForest,238.529737,8.979768,-0.004017,3.431668e-07
RDKitDescriptorsResults/CAMK1G_KNeighbors,243.871549,8.743662,-0.026502,3.149697e-09
RDKitDescriptorsResults/CAMK1G_PLS,271.551679,9.886048,-0.143013,1.864240e-08
RDKitDescriptorsResults/CAMK1G_PLS-SKLEARN,261.843155,9.563838,-0.102148,3.995701e-09
RDKitDescriptorsResults/CAMK1G_XGBoost,278.778209,9.288007,-0.173431,7.614490e-07
RDKitDescriptorsResults/CAMK1G_CatBoost,244.853940,8.829402,-0.030637,2.276904e-06
RDKitDescriptorsResults/CAMK1G_DNN,307.957442,9.465742,-0.296252,4.546609e-06
RDKitDescriptorsResults/CAMK1_Linear-SVR,229.594606,10.916953,0.055168,2.410303e-09
RDKitDescriptorsResults/CAMK1_RBF-SVR,248.403714,10.889706,-0.022235,3.288327e-09
RDKitDescriptorsResults/CAMK1_DecisionTree,296.982696,11.886226,-0.222148,1.540052e-09
RDKitDescriptorsResults/CAMK1_ExtraTrees,212.417636,11.268109,0.125855,1.193837e-07
RDKitDescriptorsResults/CAMK1_RandomForest,216.485476,11.405731,0.109115,3.367698e-07
RDKitDescriptorsResults/CAMK1_KNeighbors,235.005176,11.695399,0.032903,3.700463e-09
RDKitDescriptorsResults/CAMK1_PLS,228.543028,11.578902,0.059496,2.618046e-08
RDKitDescriptorsResults/CAMK1_PLS-SKLEARN,222.809428,11.435599,0.083091,3.852306e-09
RDKitDescriptorsResults/CAMK1_XGBoost,248.507141,11.864067,-0.022661,6.853393e-07
RDKitDescriptorsResults/CAMK1_CatBoost,203.786637,10.928836,0.161374,2.277573e-06
RDKitDescriptorsResults/CAMK1_DNN,254.254963,11.707711,-0.046315,4.214477e-06
RDKitDescriptorsResults/CAMK2A_Linear-SVR,253.381390,5.542849,-0.080366,2.998141e-09
RDKitDescriptorsResults/CAMK2A_RBF-SVR,257.855178,5.398952,-0.099442,3.075175e-09
RDKitDescriptorsResults/CAMK2A_DecisionTree,344.825248,9.107528,-0.470264,1.513666e-09
RDKitDescriptorsResults/CAMK2A_ExtraTrees,250.351410,9.109553,-0.067447,1.173140e-07
RDKitDescriptorsResults/CAMK2A_RandomForest,236.994498,9.058079,-0.010496,3.634691e-07
RDKitDescriptorsResults/CAMK2A_KNeighbors,276.120849,8.505540,-0.177323,4.115151e-09
RDKitDescriptorsResults/CAMK2A_PLS,248.786159,9.409466,-0.060773,1.766261e-08
RDKitDescriptorsResults/CAMK2A_PLS-SKLEARN,241.687112,9.781049,-0.030504,3.984745e-09
RDKitDescriptorsResults/CAMK2A_XGBoost,305.670928,9.797628,-0.303318,7.101732e-07
RDKitDescriptorsResults/CAMK2A_CatBoost,228.045886,8.940139,0.027659,2.272615e-06
RDKitDescriptorsResults/CAMK2A_DNN,256.688913,9.305731,-0.094469,4.174373e-06
RDKitDescriptorsResults/CAMK2B_Linear-SVR,176.624517,3.979288,-0.052754,2.743912e-09
RDKitDescriptorsResults/CAMK2B_RBF-SVR,178.936376,3.918676,-0.066534,2.744066e-09
RDKitDescriptorsResults/CAMK2B_DecisionTree,371.897609,9.045175,-1.216661,1.528545e-09
RDKitDescriptorsResults/CAMK2B_ExtraTrees,182.676237,7.859146,-0.088825,1.162501e-07
RDKitDescriptorsResults/CAMK2B_RandomForest,177.774774,7.976697,-0.059610,3.438582e-07
RDKitDescriptorsResults/CAMK2B_KNeighbors,210.914210,7.461127,-0.257135,2.940977e-09
RDKitDescriptorsResults/CAMK2B_PLS,185.146164,8.171620,-0.103547,1.806502e-08
RDKitDescriptorsResults/CAMK2B_PLS-SKLEARN,182.294484,8.466724,-0.086549,3.826782e-09
RDKitDescriptorsResults/CAMK2B_XGBoost,228.299717,8.596186,-0.360759,7.046452e-07
RDKitDescriptorsResults/CAMK2B_CatBoost,170.009949,7.878876,-0.013329,2.284062e-06
RDKitDescriptorsResults/CAMK2B_DNN,169.391424,7.390480,-0.009642,4.292134e-06
RDKitDescriptorsResults/CAMK2D_Linear-SVR,198.118424,8.505442,0.039188,2.211847e-09
RDKitDescriptorsResults/CAMK2D_RBF-SVR,216.802365,8.241533,-0.051424,3.163259e-09
RDKitDescriptorsResults/CAMK2D_DecisionTree,204.018170,9.166064,0.010576,1.502789e-09
RDKitDescriptorsResults/CAMK2D_ExtraTrees,228.654027,10.088966,-0.108900,1.176868e-07
RDKitDescriptorsResults/CAMK2D_RandomForest,213.939944,9.912522,-0.037542,3.479567e-07
RDKitDescriptorsResults/CAMK2D_KNeighbors,213.402629,9.867606,-0.034936,3.848938e-09
RDKitDescriptorsResults/CAMK2D_PLS,214.666222,9.837545,-0.041064,1.784291e-08
RDKitDescriptorsResults/CAMK2D_PLS-SKLEARN,214.666222,9.837545,-0.041064,3.893007e-09
RDKitDescriptorsResults/CAMK2D_XGBoost,220.354435,9.712002,-0.068650,6.881560e-07
RDKitDescriptorsResults/CAMK2D_CatBoost,189.081201,9.383594,0.083015,2.346202e-06
RDKitDescriptorsResults/CAMK2D_DNN,197.080843,9.505979,0.044220,4.236530e-06
RDKitDescriptorsResults/CAMK2G_Linear-SVR,215.187034,9.924534,0.042890,2.325209e-09
RDKitDescriptorsResults/CAMK2G_RBF-SVR,220.839287,10.157983,0.017750,3.346859e-09
RDKitDescriptorsResults/CAMK2G_DecisionTree,298.691231,11.693588,-0.328521,1.480760e-09
RDKitDescriptorsResults/CAMK2G_ExtraTrees,233.032595,10.692517,-0.036484,1.181736e-07
RDKitDescriptorsResults/CAMK2G_RandomForest,217.081681,10.477921,0.034463,3.424334e-07
RDKitDescriptorsResults/CAMK2G_KNeighbors,232.320798,11.004225,-0.033318,3.657230e-09
RDKitDescriptorsResults/CAMK2G_PLS,217.725815,10.618177,0.031598,1.774932e-08
RDKitDescriptorsResults/CAMK2G_PLS-SKLEARN,217.725815,10.618177,0.031598,3.844529e-09
RDKitDescriptorsResults/CAMK2G_XGBoost,221.761042,10.372990,0.013650,7.748858e-07
RDKitDescriptorsResults/CAMK2G_CatBoost,211.462462,10.547186,0.059456,2.283386e-06
RDKitDescriptorsResults/CAMK2G_DNN,242.312660,11.244850,-0.077760,4.090969e-06
RDKitDescriptorsResults/CAMK4_Linear-SVR,177.962640,5.308885,-0.161938,3.196252e-09
RDKitDescriptorsResults/CAMK4_RBF-SVR,175.952664,5.249175,-0.148815,2.754759e-09
RDKitDescriptorsResults/CAMK4_DecisionTree,195.655436,7.340425,-0.277457,1.596642e-09
RDKitDescriptorsResults/CAMK4_ExtraTrees,145.345249,6.666754,0.051024,1.180096e-07
RDKitDescriptorsResults/CAMK4_RandomForest,141.090554,6.644690,0.078804,3.721219e-07
RDKitDescriptorsResults/CAMK4_KNeighbors,154.111504,6.039061,-0.006212,2.875570e-09
RDKitDescriptorsResults/CAMK4_PLS,148.992740,7.050949,0.027209,1.910958e-08
RDKitDescriptorsResults/CAMK4_PLS-SKLEARN,146.319917,6.983167,0.044661,3.902281e-09
RDKitDescriptorsResults/CAMK4_XGBoost,152.110766,6.904638,0.006851,6.880930e-07
RDKitDescriptorsResults/CAMK4_CatBoost,142.104293,6.333918,0.072185,2.328366e-06
RDKitDescriptorsResults/CAMK4_DNN,143.418141,7.017640,0.063607,4.140851e-06
RDKitDescriptorsResults/CAMKK1_Linear-SVR,285.406539,9.966257,0.014722,2.308524e-09
RDKitDescriptorsResults/CAMKK1_RBF-SVR,307.204873,10.208840,-0.060530,3.387618e-09
RDKitDescriptorsResults/CAMKK1_DecisionTree,381.248840,11.979358,-0.316144,1.459471e-09
RDKitDescriptorsResults/CAMKK1_ExtraTrees,254.670547,10.633359,0.120829,1.155089e-07
RDKitDescriptorsResults/CAMKK1_RandomForest,245.450579,10.561672,0.152658,3.374309e-07
RDKitDescriptorsResults/CAMKK1_KNeighbors,279.377236,10.639249,0.035537,5.571935e-09
RDKitDescriptorsResults/CAMKK1_PLS,271.360456,11.069428,0.063212,1.877970e-08
RDKitDescriptorsResults/CAMKK1_PLS-SKLEARN,273.620506,11.175407,0.055410,4.128270e-09
RDKitDescriptorsResults/CAMKK1_XGBoost,239.116014,10.787993,0.174526,7.078850e-07
RDKitDescriptorsResults/CAMKK1_CatBoost,225.482793,9.989862,0.221590,2.270251e-06
RDKitDescriptorsResults/CAMKK1_DNN,271.857648,10.930052,0.061496,4.374730e-06
RDKitDescriptorsResults/CAMKK2_Linear-SVR,340.504928,11.862987,0.009121,2.224095e-09
RDKitDescriptorsResults/CAMKK2_RBF-SVR,363.864575,12.215053,-0.058856,3.312405e-09
RDKitDescriptorsResults/CAMKK2_DecisionTree,380.832315,12.731724,-0.108233,1.589911e-09
RDKitDescriptorsResults/CAMKK2_ExtraTrees,298.542004,12.323082,0.131234,1.173878e-07
RDKitDescriptorsResults/CAMKK2_RandomForest,289.783812,12.307006,0.156721,3.414305e-07
RDKitDescriptorsResults/CAMKK2_KNeighbors,332.009968,12.558498,0.033842,5.167146e-09
RDKitDescriptorsResults/CAMKK2_PLS,317.044249,12.875636,0.077392,1.868636e-08
RDKitDescriptorsResults/CAMKK2_PLS-SKLEARN,317.044249,12.875636,0.077392,4.011671e-09
RDKitDescriptorsResults/CAMKK2_XGBoost,282.596374,12.363441,0.177637,6.932094e-07
RDKitDescriptorsResults/CAMKK2_CatBoost,304.195666,12.405604,0.114782,2.258325e-06
RDKitDescriptorsResults/CAMKK2_DNN,329.639732,12.957791,0.040739,4.300948e-06
RDKitDescriptorsResults/CASK_Linear-SVR,267.021688,10.826525,-0.034726,2.331592e-09
RDKitDescriptorsResults/CASK_RBF-SVR,269.209020,10.909868,-0.043202,3.510686e-09
RDKitDescriptorsResults/CASK_DecisionTree,404.718108,13.714956,-0.568308,1.467866e-09
RDKitDescriptorsResults/CASK_ExtraTrees,261.569577,11.913871,-0.013599,1.190077e-07
RDKitDescriptorsResults/CASK_RandomForest,259.550795,11.890134,-0.005776,3.466053e-07
RDKitDescriptorsResults/CASK_KNeighbors,317.847748,13.240939,-0.231680,3.118208e-09
RDKitDescriptorsResults/CASK_PLS,258.050363,11.490152,0.000039,1.805293e-08
RDKitDescriptorsResults/CASK_PLS-SKLEARN,258.050363,11.490152,0.000039,3.965873e-09
RDKitDescriptorsResults/CASK_XGBoost,306.011293,12.909197,-0.185813,6.848053e-07
RDKitDescriptorsResults/CASK_CatBoost,282.992097,12.535399,-0.096612,2.303469e-06
RDKitDescriptorsResults/CASK_DNN,275.224631,12.426461,-0.066513,4.384058e-06
RDKitDescriptorsResults/CDC2L1_Linear-SVR,263.779816,4.581013,-0.063670,2.764265e-09
