Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_thiazole,fr_thiophene,fr_urea
UNC10225126A,8.620228647014361,-2.7195407437730217,8.620228647014361,0.17650966868228735,0.6129021388834298,319.3929999999998,306.28900000000004,319.0891664160004,112,0.19080391787355366,-0.33950197610423016,0.33950197610423016,0.19080391787355366,1.1304347826086956,2.0,2.8260869565217392,12.131511730115685,-0.24354480694952746,0.50741475316483,-2.2781182213950024,0.615478244069071,-2.185753809215249,3.0038294176993685,-0.9456442288967796,26.85048848215638,24.144316267963653,11.960812848891381,16.644660731129704,12.591529863463611,6.96081284889138,4.109934490515237,4.904881112046086,2.6479516277176423,3.4105733101531754,1.737532390782978,2.2960299279865803,-2.8599999999999994,5.648940972036129,5.734710394518746,2.7595639264561456,154.98368868998227,5.309813353288376,5.817862777835028,12.243870273180894,0.0,0.0,0.0,4.9839785209472085,14.951935562841626,0.0,11.336785877934737,12.08483741532659,31.02156694794886,38.581718983804606,17.85352772314824,17.86094475237084,33.74495986253439,0.0,19.935914083788834,0.0,6.851892117295679,5.309813353288376,59.65034507212535,10.832028194852693,63.59,78.00748624193963,0.0,0.0,21.734953126933753,16.646599231223114,0.0,0.0,0.0,0.0,19.935914083788834,17.86094475237084,103.5242514268224,0.6024480085243971,15.634212665068821,-0.5608770036047264,-1.4854205231730473,-0.8988369236583518,-3.938511078909934,-1.407725827296534,-2.7195407437730217,0.0,0.058823529411764705,23,1,5,0,0,0,1,3,4,6,1,6,4,0,0,0,4,4.200320000000002,92.90270000000002,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
UNC10225127A,12.788814699381698,-3.402244819332437,12.788814699381698,0.28289394516351507,0.5529631594590471,379.44099999999986,362.3050000000002,379.0990624040005,136,0.26217206008001676,-0.49676818326913375,0.49676818326913375,0.26217206008001676,1.3703703703703705,2.2222222222222223,3.037037037037037,11.765867686754257,-0.24324549682126634,0.3974910625613192,-2.3467785253930664,0.507222803774566,-2.481048808059864,2.820528273397126,-0.9430379578091571,33.37543250853871,29.974633948355326,13.791130529283054,20.117491824696348,15.414936994123313,7.837006384051122,4.75035304597654,5.749423812739319,3.1160589285290223,4.158184329945628,1.9807334806800905,2.81391601945239,-3.3199999999999994,6.38414201183432,7.12506244860115,3.3660386992743887,183.33034058891738,15.193442883326371,35.610368350009715,2.8236841566564013,0.0,5.907179729351506,0.0,9.361636831863176,4.9839785209472085,0.0,11.336785877934737,24.16967483065318,29.733126322350174,6.042418707663295,37.2619736804982,37.65332559088163,28.27736704251876,0.0,9.551078168738563,5.719716975726273,6.558985242916289,7.037952458882589,71.12573876833417,16.500105643255676,79.37,112.84967881846654,4.794537184071822,0.0,22.370187313167257,0.0,4.567099647791355,0.0,0.0,0.0,9.720841474747257,28.121925453009744,145.71066928412955,0.28289394516351507,15.834465830838152,-0.4726752484995631,-2.2835855738848396,-3.459590493007597,-7.966831147362941,-0.7283867933967831,-3.402244819332437,-3.1813816513137416,0.1,27,2,6,0,0,0,2,2,4,6,1,7,7,0,0,0,4,3.773500000000002,104.7909,0,0,0,0,2,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
UNC10225128B,8.794355692379833,-0.7572498554569258,8.794355692379833,0.3947137188208618,0.5374384652714328,347.8049999999999,333.69300000000015,347.0825397480004,122,0.29317466711443463,-0.5063714061102857,0.5063714061102857,0.29317466711443463,1.0,1.8,2.56,11.83970272555563,-0.09350376077936305,0.653724155099925,-2.214019713255846,0.7226441475677707,-2.053856797274117,2.8800281562782133,-0.7488193821511093,29.24567599654179,26.127853549972965,12.88378249599142,18.164585335493964,13.590209054200242,7.112711641245647,4.5979437693614305,4.975908242370656,3.06566301710869,3.3317969285943487,2.002420154306789,2.0969112725590957,-3.1099999999999994,6.316067391719603,6.415951754536808,2.9948518807923836,169.16295599238896,10.085811461336466,11.573916331283833,1.4118420783282006,0.0,1.4311996572326342,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,47.855452136212286,24.16967483065318,29.036144896720508,32.85959197748088,22.969752943478053,11.600939890232516,1.4311996572326342,14.94496031212367,0.0,0.0,0.0,77.7926108120038,39.65212679607174,61.800000000000004,117.44473760807554,0.0,0.0,0.0,4.977003270229252,0.0,0.0,0.0,0.0,15.07676523300163,30.893084299835984,114.09455661097698,5.973709241953797,8.055070275176694,3.8341686534832276,-2.82340780808208,-1.2814022448077278,-7.393750573342624,-1.5144997109138516,0.0,0.0,0.0,25,2,4,0,0,0,2,2,4,3,2,5,4,0,0,0,4,5.164700000000003,99.36549999999998,0,0,0,0,3,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
UNC10225129A,14.244146242143826,-4.4977245255623135,14.244146242143826,0.4682953022800773,0.5108849079563217,464.5009999999998,439.3010000000003,464.19721688000067,176,0.31895500950865463,-0.45359303130538553,0.45359303130538553,0.31895500950865463,1.2352941176470589,2.0294117647058822,2.8529411764705883,11.198862089413339,-0.18199059292274722,0.014380400296176349,-2.7695361707659725,0.1365528459297994,-2.866797687769207,1.9509796460225919,-1.0377975378120046,45.45278277772833,41.28599091740057,16.285990917400568,26.51620929893189,21.20813211991387,8.866491333413999,5.829723371118608,5.829723371118608,3.6106672881335697,3.6106672881335697,2.217652806919512,2.217652806919512,-4.08,7.208297294270391,9.81737765502326,5.277200922754377,231.15476268555403,30.303075698315705,14.376600731221362,15.734549901552413,12.69338486548969,0.0,6.031114512338072,0.0,14.16893075269385,4.9839785209472085,0.0,12.08483741532659,48.52139483267223,54.37724016382088,16.44910267404264,53.05089261007622,23.484702845843156,0.0,15.277770395182792,0.0,25.26060195532435,35.258301390562316,65.892917204864,11.49902366656781,100.64000000000001,166.7053604164501,9.184952231746642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,43.865940378329555,232.25117700701222,0.0,19.970738886413642,-2.1239897872849456,-2.597813456391306,-6.532648953632732,-17.288494835924684,-10.312359863593255,-15.283275663265645,0.0,0.2916666666666667,34,3,9,0,2,2,2,1,3,7,3,10,6,0,1,1,5,3.7470000000000017,125.71310000000003,0,0,0,0,2,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,2,3,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UNC10225130B,8.99807329744344,-3.9334861704527926,8.99807329744344,0.07493568159336417,0.30538164240697663,477.56799999999976,450.35200000000026,477.2164751040008,180,0.21865839158965053,-0.45973051444050117,0.45973051444050117,0.21865839158965053,1.0555555555555556,1.9444444444444444,2.8333333333333335,11.172349496710636,-0.18141962943751017,0.21241749168320107,-2.7452337925593717,0.30737744260632516,-2.9151050562566185,2.363280990691781,-1.0491892667390892,47.916884392866095,44.55256455842752,17.552564558427516,28.646325040836764,23.17059854717741,9.776171356177494,6.4827171228359965,6.4827171228359965,4.197514431375398,4.197514431375398,2.7200433655604055,2.7200433655604055,-4.199999999999999,7.411177170035674,10.193509339455288,5.0732982487828515,247.3602749497818,19.77364059743015,18.681848749360988,1.4118420783282006,5.879988336435371,0.0,0.0,9.883888251797686,4.9839785209472085,0.0,0.0,12.08483741532659,60.42418707663295,77.66616457144724,35.31645585682595,46.24666195176532,22.27769748144818,0.0,20.17768012603327,0.0,6.496859684315945,31.297252090552156,96.65748104012681,22.953199080290712,75.45,184.58239910758434,0.0,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.967957041894417,46.24666195176532,237.38758782424162,0.0,6.759602404672672,-1.3668543763920757,-3.6327625128740317,-4.30822663726234,-13.366548985526387,-1.8619432822246185,-19.360854434634874,0.0,0.1724137931034483,36,2,7,0,1,1,2,3,5,7,2,7,7,0,1,1,6,5.830900000000005,141.62739999999985,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
UNC10225131A,13.229147684543154,-3.666654611830703,13.229147684543154,0.15213254283194733,0.7292981424511423,344.8019999999998,327.6660000000001,344.1040034640004,124,0.26066703346073594,-0.3777758791879144,0.3777758791879144,0.26066703346073594,1.3333333333333333,2.1666666666666665,3.0,11.250437680508238,-0.18048662387572922,2.393778592119647e-16,-2.6719733207210377,5.246022796519016e-16,-2.798353211546542,2.383931150992973,-1.0056653059869534,31.57446760021749,28.483315435936788,12.23924438195524,18.37445632320016,14.761029447450179,6.638993920459406,4.225978799635817,4.6039432726450435,2.7481924017612047,2.9371746382658177,1.7845396000039968,1.9262762773824567,-2.3099999999999996,5.342158178323475,6.2973644339849075,2.9012474370085912,167.29747031720393,14.203872332441883,5.817862777835028,0.0,5.777653723919194,5.559266895052007,0.0,9.195231790333615,0.0,4.9839785209472085,0.0,23.685777305559107,17.648288907023584,36.40456181166603,42.91772562504228,28.039758408693785,23.19645639198674,0.0,13.951772775000357,0.0,6.496859684315945,31.011599585314947,63.49777284450814,0.0,51.769999999999996,102.90730170097098,4.794537184071822,0.0,13.867703984903626,0.0,0.0,0.0,0.0,0.0,9.720841474747257,34.90383534512626,143.19858871088556,5.899154965920907,16.68330486090722,-0.7385230417797153,-2.5832174788639723,-2.43969415749839,-5.038988052858905,-2.2373517678676422,-17.88216292773392,0.0,0.29411764705882354,24,0,6,0,1,1,1,2,3,6,0,7,3,0,1,1,4,2.0342999999999996,93.03800000000003,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225132A,14.601176656178385,-4.458714752876462,14.601176656178385,0.26421473450491284,0.7064972648178697,410.4529999999997,387.2690000000001,410.1866521960007,156,0.4092427573287454,-0.44970960081596,0.44970960081596,0.4092427573287454,1.4333333333333333,2.2333333333333334,2.966666666666667,11.189383553522198,-0.24760203947130122,1.2928578156909852e-16,-2.7488952695043523,2.515827176957957e-16,-2.7815719444056413,1.5089069465664737,-1.0635409649785874,41.14338170096983,37.3777426269367,14.377742626936703,23.678169788710644,19.10267023395005,7.708243042950137,5.170081878404725,5.170081878404725,3.4240558372081225,3.4240558372081225,2.243959345783822,2.243959345783822,-3.4899999999999993,6.256718393112162,8.480371370130522,3.957203397561405,205.50813501174704,19.923589308168154,7.1879793972161155,2.8236841566564013,5.948339280986494,0.0,6.093240070938415,0.0,24.13688779458827,0.0,0.0,0.0,49.80983545827091,45.826302657365744,42.280967946959905,45.531429021777726,12.04157935192491,0.0,24.418944941483456,0.0,25.615634388304084,25.27242158727445,48.505581304143355,22.645235476242377,99.16,133.2606448630134,10.555710787916862,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,19.688798516641672,30.238855280060793,207.34203472023918,0.0,22.97741979684838,0.0,-5.134715364940555,-2.788265110286822,-10.880326367981267,-14.280919536260518,-16.651894804285114,0.0,0.3333333333333333,30,2,8,0,1,1,1,2,3,7,1,9,6,0,1,1,4,3.5218000000000016,109.92540000000002,0,0,1,0,4,0,0,0,0,1,1,5,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UNC10225133A,14.018621466125682,-5.894700962964797,14.018621466125682,0.21594009826152716,0.6995670377574784,376.4089999999998,359.27300000000014,376.08930624400045,136,0.299274329717732,-0.4945770134742606,0.4945770134742606,0.299274329717732,1.3846153846153846,2.1923076923076925,2.923076923076923,11.489705763104228,-0.24819107628347925,1.639172566157895e-16,-2.398273578950887,0.06965983822600148,-2.4462781162102623,2.3226773074823504,-1.0209435842187258,33.358924650593664,29.31363311632846,13.130129697256185,19.290306002736997,14.83870122772941,7.874650879823845,4.327568857951586,5.946814869033932,2.717166065633637,3.7274764287134627,1.6029569198579454,2.1214533508312714,-2.869999999999999,6.381981521145908,7.166886217103287,3.69619881511605,174.05129145275706,14.463827244141772,11.5667326743298,17.009342633620143,0.0,6.014658705012475,0.0,0.0,17.792190552950963,0.0,0.0,6.851892117295679,42.29693095364306,12.417244272548094,44.57701842292129,45.30620489990889,21.53929811611354,0.0,4.9839785209472085,0.0,11.747375592813455,18.052722697321123,54.287047005503716,17.07321074385534,81.43,117.38984080231882,12.808212032003757,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.720841474747257,27.761129914105062,181.7255545559752,0.0,1.7421660765431055,-0.21594009826152716,-6.335714682968508,-3.7767352986845655,-10.195699430043748,-1.0145671579135678,-3.8991424997834745,-9.363254798196262,0.16666666666666666,26,1,6,0,0,0,2,1,3,6,1,8,8,0,0,0,3,4.026500000000003,95.90050000000002,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UNC10225134A,14.004944266912233,-6.314064492117644,14.004944266912233,0.16502687477837785,0.44755710250319297,482.5659999999998,456.3580000000003,482.1736243120007,178,0.24037953359022954,-0.4967658883837371,0.4967658883837371,0.24037953359022954,1.2352941176470589,2.0,2.735294117647059,11.16892488855015,-0.24574671076483268,1.3613395895858077e-16,-2.5301085021814487,2.923565436770752e-16,-2.7267874693331673,1.7476669768198798,-0.9440006608665413,46.74567599654179,42.224523025319066,17.041019606246792,26.793082752469573,21.357326459595736,9.955749001896502,5.669277539983807,7.210232695939041,3.4194888495795173,4.56245299123241,2.0993613181760886,2.877490910216442,-3.6999999999999993,7.397219102002282,10.058801315107015,5.800655924358309,234.68231748483637,20.25639939122728,12.979216689447133,2.8236841566564013,21.878810163745584,0.0,0.0,4.794537184071822,18.116895119010277,4.9839785209472085,0.0,0.0,60.75469327029903,54.37724016382088,32.49481427695366,53.7121701491005,39.07144549094774,0.0,14.683076655628549,0.0,24.13819296249248,35.55120826494171,60.55466357978442,5.749511833283905,125.54999999999998,164.47032839189606,13.212334168400758,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,14.704819995694464,35.762973026899665,242.48483743578922,0.0,16.8263523425231,-0.7627287454092024,-2.5180357953171795,-6.028021003462018,-17.362424110136025,-5.707008193316853,-12.086938317931208,-9.596033612739859,0.2608695652173913,34,3,10,0,1,1,2,1,3,8,3,11,10,0,1,1,4,2.7444000000000006,129.9939,0,0,0,0,2,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,1,4,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UNC10225135A,13.891564794753002,-4.12234457016505,13.891564794753002,0.2061187586639197,0.3620818681460507,505.59999999999985,478.38400000000036,505.17837534400064,186,0.26116954453892344,-0.4926335364441249,0.4926335364441249,0.26116954453892344,1.2222222222222223,2.0277777777777777,2.8333333333333335,11.115935342130514,-0.24553577303456112,3.300635953749831e-16,-2.536940696915939,2.679743164859961e-16,-2.7282996794264434,2.1491642317489954,-0.9476289855593442,48.44434660929105,44.27730942981911,18.09380601074683,28.279123420014542,22.691219273337065,10.113288663264878,6.297875963031838,7.3184966891914955,4.142776243010051,5.133893250188636,2.6724741647425025,3.468831396330474,-4.049999999999999,7.723260798659503,10.28686885201863,4.848778734556708,250.63265365229984,29.730125298827378,5.817862777835028,14.322707823224212,11.6978511142704,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,11.336785877934737,18.127256122989884,29.88640523878406,53.13968487895644,54.776934249923734,56.097774106383916,44.783698071725226,0.0,15.277770395182792,0.0,12.390817369679024,44.3172998294185,59.38939206582242,17.248535499851716,97.84,157.19312731124265,4.794537184071822,0.0,26.246428878542694,0.0,0.0,0.0,0.0,0.0,14.704819995694466,46.566373968512025,235.47221322333735,0.2061187586639197,19.762997296108168,-1.4746354100300547,-1.3413940396226505,-9.130318986158258,-12.424671803104602,-5.461058924764386,-8.11106926721023,-10.748180847219166,0.2692307692307692,36,2,9,0,1,1,2,2,4,9,2,10,11,0,1,1,5,4.469400000000004,141.32189999999986,0,0,0,0,2,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,1,3,0,2,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UNC10225136A,13.891477441548837,-3.7314797147113623,13.891477441548837,0.28972513542454004,0.496813852198195,429.3069999999998,411.1630000000001,428.08068117600044,148,0.2611860824396506,-0.37777587918791433,0.37777587918791433,0.2611860824396506,1.1379310344827587,1.896551724137931,2.689655172413793,11.544323567485959,-0.18048662423254414,0.41552270410296416,-2.6719583016846538,0.4764791286387464,-2.7983440313089147,2.7137124806055004,-1.0056652117443208,35.88386867697599,31.861279908946013,15.373137800982922,21.19582352824608,16.70001168395479,8.455940629973247,5.388567833890407,6.144496779908859,3.747856960353906,4.506026837329725,2.5545476847902076,2.8330331931574007,-2.54,7.303647742972195,7.3707629125859935,3.1724423660986747,201.68737157598866,14.203872332441883,5.817862777835028,0.0,5.777653723919194,5.559266895052007,0.0,4.794537184071822,4.400694606261793,4.9839785209472085,0.0,47.37155461111821,23.69070761468688,19.036138076295185,65.3671522439277,29.410516964864005,45.83079771745178,0.0,13.951772775000357,0.0,6.496859684315945,31.011599585314947,74.30187185960983,0.0,51.769999999999996,124.7448021513052,4.794537184071822,0.0,9.467009378641833,4.400694606261793,0.0,0.0,0.0,0.0,9.720841474747257,47.87553379152902,155.11593207960905,12.337520797875902,17.50139313531163,-1.474013999335067,-4.1980997959883535,-2.491334999020184,-7.963480554983379,0.0,-18.189027774580733,0.0,0.23809523809523808,29,0,6,0,1,1,2,2,4,6,0,8,3,0,1,1,5,3.840900000000002,115.55400000000004,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225137A,13.100134794658603,-3.3370992772108856,13.100134794658603,0.23145266439909262,0.864197546001451,324.76699999999977,311.663,324.06655533600036,114,0.27510832558141335,-0.3357525438764542,0.3357525438764542,0.27510832558141335,1.173913043478261,2.0,2.869565217391304,12.453480785248328,-0.17959480140874823,0.5342406007862242,-2.433218622019285,0.6292403863602334,-2.5386203921649515,2.9289547200058035,-0.8906404998889298,27.392304845413268,24.088888244936868,11.844817190955323,16.422220166131805,12.66247811121833,6.5932289887276,4.430517955196485,4.8084824282057115,3.108450554739936,3.2974327912445487,2.1874192852934984,2.3291559626719582,-2.59,5.800330199086799,5.246639914517326,2.226013889733367,156.2355640878984,4.899909730850478,5.697039313055833,1.4118420783282006,0.0,11.814359458703011,0.0,14.898887721432018,0.0,0.0,0.0,41.81303342854899,35.62708400771325,19.94839638508127,19.280690091771465,27.45001912051448,34.675790153688354,0.0,5.309813353288376,0.0,6.372924901329379,11.396769415166423,70.1859252714975,0.0,49.410000000000004,106.1305601205987,9.589074368143644,0.0,10.209723084138854,0.0,0.0,0.0,0.0,0.0,0.0,29.46188464260335,105.9521600027986,5.9272468509029785,26.332189835810865,-0.9222411814626368,-4.502596441868928,-3.0118667065591667,-6.985863632647392,-3.174151671985668,-3.3370992772108856,0.0,0.1111111111111111,23,1,4,0,2,2,2,0,2,3,1,5,2,0,0,0,4,2.770200000000001,89.01370000000004,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225138A,13.767423138713434,-5.420546845333445,13.767423138713434,0.19920776904272586,0.2805769347110552,500.40599999999995,486.2940000000002,500.1184137680005,182,0.41598551746995577,-0.3241540162842184,0.41598551746995577,0.3241540162842184,0.8333333333333334,1.5833333333333333,2.3055555555555554,13.473829218657013,-0.09139672807537702,0.7949695271543867,-2.28620054805614,0.8636725858205351,-2.2157413502979515,3.5898481828535718,-0.410382959150801,37.68483358529721,30.95106841105511,16.95106841105511,22.9262403615553,16.24356819427745,9.296354598777492,6.613405042560122,6.613405042560122,4.2810217179262295,4.2810217179262295,2.806933068231858,2.806933068231858,-4.48,11.972752237310168,8.62816259581925,4.565620448504382,218.53694765804326,5.309813353288376,5.693927994848461,1.4118420783282006,5.948339280986494,0.0,12.35259703488695,0.0,9.967957041894417,36.07127327531941,5.098681808301038,18.127256122989884,48.33934966130636,23.59662818801008,45.7208444177686,45.57419359459001,17.152426273286316,0.0,24.795421839465945,0.0,12.35259703488695,5.309813353288376,89.93929918931974,22.514758973090913,68.0,141.95908147058398,26.34249028604892,0.0,5.309813353288376,4.630101180969453,0.0,0.0,0.0,0.0,20.16532065849649,19.23170330854106,196.59897024268992,0.0,7.382524349347941,7.343700820291311,-9.587384103689,-1.172937176860337,-14.573340587113917,-12.82486687799927,0.0,0.0,0.08333333333333333,36,1,6,0,0,0,2,3,5,6,1,12,4,0,0,0,5,6.6345000000000045,119.1777,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,2,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225139A,13.032632562368724,-3.421137431295505,13.032632562368724,0.0678571273044164,0.6431747188340379,368.82799999999975,351.69200000000006,368.11523684400055,132,0.32317925245155826,-0.36773097697160534,0.36773097697160534,0.32317925245155826,1.2692307692307692,2.076923076923077,2.8461538461538463,11.390103775842205,-0.24339987726757678,0.3882589213129106,-2.418426150797016,0.5674771562408114,-2.4402390409652903,2.7836114187971095,-0.8944265065431608,33.03856921535524,29.46949433647284,13.225423282491294,19.659272603484283,14.865242336736127,6.954352427745521,4.2854108043395005,4.6633752773487265,2.5597138993572233,2.748696135861837,1.538399862336837,1.6751486933255695,-3.3199999999999994,6.136294369678863,7.709073193834152,4.396953786993111,179.49573381547495,21.239253413153506,5.817862777835028,5.6473683133128025,5.948339280986494,0.0,6.031114512338072,0.0,9.77851570501903,4.9839785209472085,0.0,17.643358597895812,48.33934966130636,39.345789917399685,13.7075855617022,28.26176672759748,46.4604152854428,0.0,9.967957041894417,0.0,0.0,28.21508031343575,65.57729689352574,0.0,96.17,107.41259918901828,4.794537184071822,0.0,21.239253413153506,0.0,0.0,0.0,0.0,0.0,9.967957041894417,35.06816943375817,135.54009727214853,5.801802015997232,20.08776068671212,-1.23453094771457,-3.3012466112914125,-1.8578103497732816,-10.976978838892181,-0.9435113514465059,-3.421137431295505,0.0,0.05555555555555555,26,4,7,0,0,0,2,1,3,5,3,8,6,0,0,0,3,4.124100000000002,105.04280000000001,0,0,1,0,2,0,0,0,0,1,1,3,2,1,0,0,0,0,0,0,2,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
