Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitDescriptorsResults/ROS1_XGBoost,0.729426,0.673024,0.016931,7.638248e-07
RDKitDescriptorsResults/ROS1_CatBoost,0.682272,0.653656,0.080481,2.220185e-06
RDKitDescriptorsResults/ROS1_DNN,0.729262,0.649700,0.017152,8.768156e-06
RDKitDescriptorsResults/RPS6KA3_Linear-SVR,0.563031,0.575317,0.238934,7.480539e-09
RDKitDescriptorsResults/RPS6KA3_RBF-SVR,0.477867,0.514146,0.354053,5.303002e-09
RDKitDescriptorsResults/RPS6KA3_DecisionTree,0.827491,0.659918,-0.118544,5.467778e-09
RDKitDescriptorsResults/RPS6KA3_ExtraTrees,0.474714,0.499929,0.358315,5.483205e-07
RDKitDescriptorsResults/RPS6KA3_RandomForest,0.496259,0.521647,0.329192,9.810090e-07
RDKitDescriptorsResults/RPS6KA3_KNeighbors,0.571266,0.566161,0.227803,4.855295e-09
RDKitDescriptorsResults/RPS6KA3_PLS,0.593567,0.571231,0.197658,1.600163e-07
RDKitDescriptorsResults/RPS6KA3_PLS-SKLEARN,0.593567,0.571231,0.197658,5.902462e-07
RDKitDescriptorsResults/RPS6KA3_XGBoost,0.501974,0.531670,0.321466,1.048433e-06
RDKitDescriptorsResults/RPS6KA3_CatBoost,0.499748,0.527834,0.324476,2.929171e-06
RDKitDescriptorsResults/RPS6KA3_DNN,1.152979,0.895807,-0.558517,1.125616e-05
RDKitDescriptorsResults/RPS6KA5_Linear-SVR,0.572327,0.613492,-0.563636,3.922450e-09
RDKitDescriptorsResults/RPS6KA5_RBF-SVR,0.371916,0.481710,-0.016099,3.345666e-09
RDKitDescriptorsResults/RPS6KA5_DecisionTree,0.706380,0.598733,-0.929877,3.464290e-09
RDKitDescriptorsResults/RPS6KA5_ExtraTrees,0.465665,0.545163,-0.272228,2.395787e-07
RDKitDescriptorsResults/RPS6KA5_RandomForest,0.437481,0.508095,-0.195226,3.807642e-07
RDKitDescriptorsResults/RPS6KA5_KNeighbors,0.654414,0.651548,-0.787903,2.843043e-09
RDKitDescriptorsResults/RPS6KA5_PLS,0.565878,0.596983,-0.546017,5.317396e-08
RDKitDescriptorsResults/RPS6KA5_PLS-SKLEARN,0.678761,0.661518,-0.854420,2.108796e-07
RDKitDescriptorsResults/RPS6KA5_XGBoost,0.519001,0.539576,-0.417944,7.381360e-07
RDKitDescriptorsResults/RPS6KA5_CatBoost,0.385408,0.518171,-0.052959,2.081575e-06
RDKitDescriptorsResults/RPS6KA5_DNN,0.523075,0.608745,-0.429076,8.423732e-06
RDKitDescriptorsResults/RPS6KB1_Linear-SVR,0.613815,0.610404,0.095052,4.216273e-09
RDKitDescriptorsResults/RPS6KB1_RBF-SVR,0.528247,0.556551,0.221206,4.452885e-09
RDKitDescriptorsResults/RPS6KB1_DecisionTree,0.953333,0.741652,-0.405498,5.208861e-09
RDKitDescriptorsResults/RPS6KB1_ExtraTrees,0.550649,0.580843,0.188178,3.446774e-07
RDKitDescriptorsResults/RPS6KB1_RandomForest,0.568492,0.590788,0.161873,7.263370e-07
RDKitDescriptorsResults/RPS6KB1_KNeighbors,0.606893,0.596967,0.105258,5.175968e-09
RDKitDescriptorsResults/RPS6KB1_PLS,0.818031,0.668105,-0.206023,1.276878e-07
RDKitDescriptorsResults/RPS6KB1_PLS-SKLEARN,0.819142,0.672675,-0.207661,6.327746e-07
RDKitDescriptorsResults/RPS6KB1_XGBoost,0.556026,0.578762,0.180251,9.766280e-07
RDKitDescriptorsResults/RPS6KB1_CatBoost,0.553954,0.579926,0.183306,2.548044e-06
RDKitDescriptorsResults/RPS6KB1_DNN,0.628933,0.620875,0.072764,1.049518e-05
RDKitDescriptorsResults/SGK_Linear-SVR,0.431119,0.513444,-0.657489,4.294527e-09
RDKitDescriptorsResults/SGK_RBF-SVR,0.278226,0.432706,-0.069675,5.589033e-09
RDKitDescriptorsResults/SGK_DecisionTree,0.729338,0.660773,-1.804028,6.740740e-09
RDKitDescriptorsResults/SGK_ExtraTrees,0.275419,0.434942,-0.058880,3.159683e-07
RDKitDescriptorsResults/SGK_RandomForest,0.293434,0.450230,-0.128144,6.034398e-07
RDKitDescriptorsResults/SGK_KNeighbors,0.338490,0.484686,-0.301366,5.406824e-09
RDKitDescriptorsResults/SGK_PLS,0.301340,0.451266,-0.158539,9.943372e-08
RDKitDescriptorsResults/SGK_PLS-SKLEARN,0.303015,0.450087,-0.164977,4.903729e-07
RDKitDescriptorsResults/SGK_XGBoost,0.319122,0.437240,-0.226905,9.038813e-07
RDKitDescriptorsResults/SGK_CatBoost,0.269227,0.425691,-0.035076,2.792324e-06
RDKitDescriptorsResults/SGK_DNN,0.604494,0.635896,-1.324051,9.001583e-06
RDKitDescriptorsResults/SLK_Linear-SVR,0.516643,0.554877,0.226258,4.041314e-09
RDKitDescriptorsResults/SLK_RBF-SVR,0.447723,0.503440,0.329474,5.757155e-09
RDKitDescriptorsResults/SLK_DecisionTree,0.703201,0.639128,-0.053139,4.732521e-09
RDKitDescriptorsResults/SLK_ExtraTrees,0.468456,0.515125,0.298424,3.195902e-07
RDKitDescriptorsResults/SLK_RandomForest,0.477138,0.519539,0.285422,6.635451e-07
RDKitDescriptorsResults/SLK_KNeighbors,0.519017,0.545005,0.222703,8.676494e-09
RDKitDescriptorsResults/SLK_PLS,0.558220,0.578607,0.163991,1.112599e-07
RDKitDescriptorsResults/SLK_PLS-SKLEARN,0.477819,0.529047,0.284402,7.150322e-07
RDKitDescriptorsResults/SLK_XGBoost,0.450163,0.499781,0.325821,1.175152e-06
RDKitDescriptorsResults/SLK_CatBoost,0.418781,0.480871,0.372819,2.307991e-06
RDKitDescriptorsResults/SLK_DNN,0.822527,0.748365,-0.231845,9.946504e-06
RDKitDescriptorsResults/SRC_Linear-SVR,0.772072,0.750472,-0.163155,3.046176e-09
RDKitDescriptorsResults/SRC_RBF-SVR,0.561470,0.645018,0.154125,4.436948e-09
RDKitDescriptorsResults/SRC_DecisionTree,0.978138,0.789488,-0.473600,4.577561e-09
RDKitDescriptorsResults/SRC_ExtraTrees,0.504996,0.621719,0.239206,2.738711e-07
RDKitDescriptorsResults/SRC_RandomForest,0.525850,0.607749,0.207788,3.827610e-07
RDKitDescriptorsResults/SRC_KNeighbors,0.540037,0.591834,0.186415,5.106130e-09
RDKitDescriptorsResults/SRC_PLS,0.601346,0.667885,0.094051,5.854383e-08
RDKitDescriptorsResults/SRC_PLS-SKLEARN,0.601346,0.667885,0.094051,2.380585e-07
RDKitDescriptorsResults/SRC_XGBoost,0.566545,0.628116,0.146480,7.641201e-07
RDKitDescriptorsResults/SRC_CatBoost,0.483517,0.615710,0.271564,2.260510e-06
RDKitDescriptorsResults/SRC_DNN,93.438306,2.239712,-139.768172,9.136375e-06
RDKitDescriptorsResults/SRMS_Linear-SVR,0.513379,0.552985,-0.437901,2.876856e-09
RDKitDescriptorsResults/SRMS_RBF-SVR,0.322630,0.461482,0.096360,2.908774e-09
RDKitDescriptorsResults/SRMS_DecisionTree,0.549837,0.554117,-0.540013,3.137709e-09
RDKitDescriptorsResults/SRMS_ExtraTrees,0.194382,0.363092,0.455563,2.206041e-07
RDKitDescriptorsResults/SRMS_RandomForest,0.357434,0.527839,-0.001119,2.868947e-07
RDKitDescriptorsResults/SRMS_KNeighbors,0.296948,0.434038,0.168292,4.058267e-09
RDKitDescriptorsResults/SRMS_PLS,0.227477,0.385366,0.362870,2.826808e-08
RDKitDescriptorsResults/SRMS_PLS-SKLEARN,0.227477,0.385366,0.362870,1.489769e-07
RDKitDescriptorsResults/SRMS_XGBoost,0.355333,0.410268,0.004764,5.335291e-07
RDKitDescriptorsResults/SRMS_CatBoost,0.326627,0.497226,0.085166,1.796830e-06
RDKitDescriptorsResults/SRMS_DNN,1.317847,0.957089,-2.691096,8.085931e-06
RDKitDescriptorsResults/SRPK1_Linear-SVR,0.318962,0.427458,-0.140614,3.219073e-09
RDKitDescriptorsResults/SRPK1_RBF-SVR,0.265894,0.389277,0.049159,3.928226e-09
RDKitDescriptorsResults/SRPK1_DecisionTree,0.501122,0.518096,-0.792021,4.517845e-09
RDKitDescriptorsResults/SRPK1_ExtraTrees,0.249142,0.385125,0.109062,2.794836e-07
RDKitDescriptorsResults/SRPK1_RandomForest,0.255898,0.399150,0.084902,4.864232e-07
RDKitDescriptorsResults/SRPK1_KNeighbors,0.301569,0.410673,-0.078418,4.561124e-09
RDKitDescriptorsResults/SRPK1_PLS,0.284710,0.437610,-0.018128,7.890786e-08
RDKitDescriptorsResults/SRPK1_PLS-SKLEARN,0.284710,0.437610,-0.018128,4.627047e-07
RDKitDescriptorsResults/SRPK1_XGBoost,0.331967,0.456353,-0.187121,8.198608e-07
RDKitDescriptorsResults/SRPK1_CatBoost,0.267497,0.402180,0.043425,2.429822e-06
RDKitDescriptorsResults/SRPK1_DNN,1.256542,0.947398,-3.493420,8.436774e-06
RDKitDescriptorsResults/STK12_Linear-SVR,0.743270,0.700466,0.174748,9.853657e-09
RDKitDescriptorsResults/STK12_RBF-SVR,0.559728,0.623292,0.378535,8.406416e-09
RDKitDescriptorsResults/STK12_DecisionTree,0.852780,0.699978,0.053160,8.268297e-09
RDKitDescriptorsResults/STK12_ExtraTrees,0.656692,0.685825,0.270876,4.592758e-07
RDKitDescriptorsResults/STK12_RandomForest,0.713004,0.707870,0.208353,1.406468e-06
RDKitDescriptorsResults/STK12_KNeighbors,0.710566,0.682081,0.211059,7.000060e-09
RDKitDescriptorsResults/STK12_PLS,0.788545,0.736856,0.124480,2.222821e-07
RDKitDescriptorsResults/STK12_PLS-SKLEARN,0.801210,0.720179,0.110417,5.788280e-07
RDKitDescriptorsResults/STK12_XGBoost,0.684577,0.679248,0.239915,1.216210e-06
RDKitDescriptorsResults/STK12_CatBoost,0.648358,0.661694,0.280129,3.529681e-06
RDKitDescriptorsResults/STK12_DNN,0.789112,0.734245,0.123850,1.237135e-05
RDKitDescriptorsResults/STK17A_Linear-SVR,0.686844,0.654905,-0.315667,5.273418e-09
RDKitDescriptorsResults/STK17A_RBF-SVR,0.525530,0.581581,-0.006666,4.392681e-09
RDKitDescriptorsResults/STK17A_DecisionTree,0.701827,0.636350,-0.344368,6.227533e-09
RDKitDescriptorsResults/STK17A_ExtraTrees,0.437992,0.522488,0.161015,3.361372e-07
RDKitDescriptorsResults/STK17A_RandomForest,0.468377,0.541107,0.102811,6.566439e-07
RDKitDescriptorsResults/STK17A_KNeighbors,0.494576,0.578930,0.052628,5.893332e-09
RDKitDescriptorsResults/STK17A_PLS,0.567986,0.598882,-0.087991,1.114654e-07
RDKitDescriptorsResults/STK17A_PLS-SKLEARN,0.567986,0.598882,-0.087991,4.948543e-07
RDKitDescriptorsResults/STK17A_XGBoost,0.478026,0.540285,0.084329,9.089902e-07
RDKitDescriptorsResults/STK17A_CatBoost,0.460497,0.535038,0.117905,2.313210e-06
RDKitDescriptorsResults/STK17A_DNN,0.478500,0.570157,0.083422,1.006246e-05
RDKitDescriptorsResults/STK22D_Linear-SVR,0.739270,0.715251,-2.512404,3.190870e-09
RDKitDescriptorsResults/STK22D_RBF-SVR,0.330910,0.437413,-0.572214,3.227814e-09
RDKitDescriptorsResults/STK22D_DecisionTree,0.941758,0.717142,-3.474460,2.990394e-09
RDKitDescriptorsResults/STK22D_ExtraTrees,0.336880,0.469911,-0.600577,2.268962e-07
RDKitDescriptorsResults/STK22D_RandomForest,0.322323,0.463005,-0.531412,3.006323e-07
RDKitDescriptorsResults/STK22D_KNeighbors,0.322599,0.462444,-0.532726,2.676976e-09
RDKitDescriptorsResults/STK22D_PLS,0.504560,0.543412,-1.397255,3.243853e-08
RDKitDescriptorsResults/STK22D_PLS-SKLEARN,0.504560,0.543412,-1.397255,1.893585e-07
RDKitDescriptorsResults/STK22D_XGBoost,0.296573,0.447710,-0.409070,6.127246e-07
RDKitDescriptorsResults/STK22D_CatBoost,0.291714,0.451869,-0.385987,1.850559e-06
RDKitDescriptorsResults/STK22D_DNN,0.996729,0.785439,-3.735636,1.095405e-05
RDKitDescriptorsResults/STK3_Linear-SVR,0.530324,0.535971,-0.062917,4.940315e-09
RDKitDescriptorsResults/STK3_RBF-SVR,0.412428,0.469413,0.173380,4.713370e-09
RDKitDescriptorsResults/STK3_DecisionTree,0.638700,0.589553,-0.280133,8.350363e-09
RDKitDescriptorsResults/STK3_ExtraTrees,0.361175,0.462011,0.276105,3.572461e-07
RDKitDescriptorsResults/STK3_RandomForest,0.385989,0.460702,0.226370,7.187384e-07
RDKitDescriptorsResults/STK3_KNeighbors,0.559360,0.578895,-0.121113,5.703422e-09
RDKitDescriptorsResults/STK3_PLS,0.562479,0.569110,-0.127364,1.277342e-07
RDKitDescriptorsResults/STK3_PLS-SKLEARN,0.518258,0.547321,-0.038734,4.749207e-07
RDKitDescriptorsResults/STK3_XGBoost,0.470682,0.501628,0.056622,9.287585e-07
RDKitDescriptorsResults/STK3_CatBoost,0.423716,0.490411,0.150756,2.676562e-06
RDKitDescriptorsResults/STK3_DNN,1.083699,0.697574,-1.172035,1.112639e-05
RDKitDescriptorsResults/STK6_Linear-SVR,0.664593,0.668288,0.355487,7.162373e-09
RDKitDescriptorsResults/STK6_RBF-SVR,0.482399,0.547840,0.532177,5.387693e-09
RDKitDescriptorsResults/STK6_DecisionTree,0.647901,0.615626,0.371676,5.376387e-09
RDKitDescriptorsResults/STK6_ExtraTrees,0.503969,0.575678,0.511258,3.716600e-07
RDKitDescriptorsResults/STK6_RandomForest,0.524662,0.581073,0.491191,9.049353e-07
RDKitDescriptorsResults/STK6_KNeighbors,0.632230,0.625054,0.386873,7.068491e-09
RDKitDescriptorsResults/STK6_PLS,0.697728,0.687094,0.323354,1.591313e-07
RDKitDescriptorsResults/STK6_PLS-SKLEARN,0.682920,0.691683,0.337714,5.184085e-07
RDKitDescriptorsResults/STK6_XGBoost,0.485488,0.538478,0.529181,9.167287e-07
RDKitDescriptorsResults/STK6_CatBoost,0.461977,0.526907,0.551982,2.781098e-06
RDKitDescriptorsResults/STK6_DNN,0.658448,0.636957,0.361447,1.188604e-05
RDKitDescriptorsResults/SYK_Linear-SVR,0.330075,0.426184,0.299059,3.763571e-09
RDKitDescriptorsResults/SYK_RBF-SVR,0.439271,0.472328,0.067172,3.548715e-09
RDKitDescriptorsResults/SYK_DecisionTree,0.427261,0.502291,0.092677,4.491193e-09
RDKitDescriptorsResults/SYK_ExtraTrees,0.433312,0.488146,0.079827,2.439528e-07
RDKitDescriptorsResults/SYK_RandomForest,0.422998,0.490728,0.101731,3.602166e-07
RDKitDescriptorsResults/SYK_KNeighbors,0.476895,0.509686,-0.012725,3.182232e-09
RDKitDescriptorsResults/SYK_PLS,0.391520,0.451818,0.168577,5.418913e-08
RDKitDescriptorsResults/SYK_PLS-SKLEARN,0.507564,0.539419,-0.077852,2.126693e-07
RDKitDescriptorsResults/SYK_XGBoost,0.391975,0.465211,0.167609,6.420933e-07
RDKitDescriptorsResults/SYK_CatBoost,0.395873,0.477397,0.159332,2.154456e-06
RDKitDescriptorsResults/SYK_DNN,0.454596,0.562575,0.034629,1.007987e-05
RDKitDescriptorsResults/TAO1_Linear-SVR,0.604148,0.583425,-0.068129,4.406439e-09
RDKitDescriptorsResults/TAO1_RBF-SVR,0.486806,0.526821,0.139331,5.482512e-09
RDKitDescriptorsResults/TAO1_DecisionTree,0.552815,0.581660,0.022627,7.033078e-09
RDKitDescriptorsResults/TAO1_ExtraTrees,0.413393,0.488869,0.269125,3.624607e-07
RDKitDescriptorsResults/TAO1_RandomForest,0.449150,0.503472,0.205906,8.333135e-07
RDKitDescriptorsResults/TAO1_KNeighbors,0.486287,0.496186,0.140248,5.578567e-09
RDKitDescriptorsResults/TAO1_PLS,0.482867,0.526172,0.146295,1.326332e-07
RDKitDescriptorsResults/TAO1_PLS-SKLEARN,0.439346,0.508803,0.223239,5.449148e-07
RDKitDescriptorsResults/TAO1_XGBoost,0.379539,0.472793,0.328978,8.500039e-07
RDKitDescriptorsResults/TAO1_CatBoost,0.392081,0.472681,0.306803,2.636908e-06
RDKitDescriptorsResults/TAO1_DNN,0.796320,0.666406,-0.407888,1.086336e-05
RDKitDescriptorsResults/TBK1_Linear-SVR,0.998424,0.799508,0.006367,3.942256e-09
RDKitDescriptorsResults/TBK1_RBF-SVR,0.663065,0.617045,0.340117,3.195279e-09
RDKitDescriptorsResults/TBK1_DecisionTree,1.190074,0.818488,-0.184363,4.938449e-09
RDKitDescriptorsResults/TBK1_ExtraTrees,0.626067,0.612240,0.376938,2.337742e-07
RDKitDescriptorsResults/TBK1_RandomForest,0.762805,0.719613,0.240855,3.278927e-07
RDKitDescriptorsResults/TBK1_KNeighbors,0.810018,0.748859,0.193869,2.708909e-09
RDKitDescriptorsResults/TBK1_PLS,1.331362,0.956317,-0.324974,4.356091e-08
RDKitDescriptorsResults/TBK1_PLS-SKLEARN,1.130404,0.888304,-0.124980,2.227179e-07
RDKitDescriptorsResults/TBK1_XGBoost,0.665713,0.626531,0.337481,5.875200e-07
RDKitDescriptorsResults/TBK1_CatBoost,0.607828,0.595565,0.395089,1.961022e-06
RDKitDescriptorsResults/TBK1_DNN,1.102973,0.712676,-0.097681,9.117013e-06
RDKitDescriptorsResults/TOPK_Linear-SVR,0.440614,0.439109,-0.362111,2.408079e-09
RDKitDescriptorsResults/TOPK_RBF-SVR,0.346700,0.414888,-0.071786,2.556399e-09
RDKitDescriptorsResults/TOPK_DecisionTree,0.478875,0.516672,-0.480392,2.421144e-09
RDKitDescriptorsResults/TOPK_ExtraTrees,0.325696,0.412186,-0.006856,1.503308e-07
RDKitDescriptorsResults/TOPK_RandomForest,0.347279,0.416754,-0.073577,2.214757e-07
RDKitDescriptorsResults/TOPK_KNeighbors,0.428429,0.481446,-0.324444,2.594410e-09
RDKitDescriptorsResults/TOPK_PLS,0.383542,0.429020,-0.185681,3.224846e-08
RDKitDescriptorsResults/TOPK_PLS-SKLEARN,0.383542,0.429020,-0.185681,1.705523e-07
RDKitDescriptorsResults/TOPK_XGBoost,0.390821,0.437143,-0.208180,9.419118e-07
RDKitDescriptorsResults/TOPK_CatBoost,0.323987,0.407907,-0.001572,1.642453e-06
RDKitDescriptorsResults/TOPK_DNN,0.821239,0.718573,-1.538772,9.758475e-06
RDKitDescriptorsResults/TYK2_Linear-SVR,0.438499,0.533909,0.181341,2.940006e-09
RDKitDescriptorsResults/TYK2_RBF-SVR,0.450094,0.571876,0.159693,3.263746e-09
RDKitDescriptorsResults/TYK2_DecisionTree,0.699459,0.647728,-0.305862,3.395486e-09
RDKitDescriptorsResults/TYK2_ExtraTrees,0.355444,0.499757,0.336401,2.394040e-07
RDKitDescriptorsResults/TYK2_RandomForest,0.423428,0.563090,0.209477,3.171146e-07
RDKitDescriptorsResults/TYK2_KNeighbors,0.414103,0.555089,0.226886,6.055129e-09
RDKitDescriptorsResults/TYK2_PLS,0.434276,0.567918,0.189223,3.937388e-08
RDKitDescriptorsResults/TYK2_PLS-SKLEARN,0.397403,0.552321,0.258065,2.271988e-07
RDKitDescriptorsResults/TYK2_XGBoost,0.412793,0.532516,0.229333,7.327297e-07
RDKitDescriptorsResults/TYK2_CatBoost,0.409796,0.548660,0.234928,2.035627e-06
RDKitDescriptorsResults/TYK2_DNN,0.702101,0.758331,-0.310794,9.716304e-06
RDKitDescriptorsResults/TYRO3_Linear-SVR,0.660678,0.618483,0.278824,4.576347e-09
RDKitDescriptorsResults/TYRO3_RBF-SVR,0.456738,0.522616,0.501439,3.595780e-09
RDKitDescriptorsResults/TYRO3_DecisionTree,0.441728,0.509949,0.517824,5.985245e-09
RDKitDescriptorsResults/TYRO3_ExtraTrees,0.441246,0.496632,0.518349,3.004628e-07
RDKitDescriptorsResults/TYRO3_RandomForest,0.382070,0.468931,0.582944,4.838721e-07
RDKitDescriptorsResults/TYRO3_KNeighbors,0.557393,0.580238,0.391567,5.180946e-09
RDKitDescriptorsResults/TYRO3_PLS,0.573722,0.602337,0.373742,8.038831e-08
RDKitDescriptorsResults/TYRO3_PLS-SKLEARN,0.540789,0.575352,0.409691,4.561977e-07
RDKitDescriptorsResults/TYRO3_XGBoost,0.452318,0.536665,0.506263,7.360722e-07
RDKitDescriptorsResults/TYRO3_CatBoost,0.415893,0.494623,0.546024,2.565791e-06
RDKitDescriptorsResults/TYRO3_DNN,0.746655,0.699854,0.184974,9.369792e-06
RDKitDescriptorsResults/ZAK_Linear-SVR,0.354093,0.497535,-0.890545,3.642168e-09
RDKitDescriptorsResults/ZAK_RBF-SVR,0.219667,0.389431,-0.172826,3.371865e-09
RDKitDescriptorsResults/ZAK_DecisionTree,0.239499,0.396104,-0.278710,4.028220e-09
RDKitDescriptorsResults/ZAK_ExtraTrees,0.192870,0.371693,-0.029754,2.890558e-07
RDKitDescriptorsResults/ZAK_RandomForest,0.204501,0.386470,-0.091852,4.315324e-07
RDKitDescriptorsResults/ZAK_KNeighbors,0.293560,0.474163,-0.567353,4.540528e-09
RDKitDescriptorsResults/ZAK_PLS,0.241153,0.410456,-0.287542,6.757885e-08
RDKitDescriptorsResults/ZAK_PLS-SKLEARN,0.241153,0.410456,-0.287542,4.631527e-07
RDKitDescriptorsResults/ZAK_XGBoost,0.196354,0.379023,-0.048356,1.082992e-06
RDKitDescriptorsResults/ZAK_CatBoost,0.197007,0.378615,-0.051845,2.590578e-06
RDKitDescriptorsResults/ZAK_DNN,0.718217,0.711090,-2.834645,9.401923e-06
