Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/ROS1_XGBoost,1.082324,0.776705,-0.458681,3.785542e-07
RDKitECFPMorganFP/ROS1_CatBoost,0.720333,0.662645,0.029185,5.911566e-07
RDKitECFPMorganFP/ROS1_DNN,1.023734,0.779473,-0.379717,2.172105e-06
RDKitECFPMorganFP/RPS6KA3_Linear-SVR,0.655740,0.633695,0.113617,2.588538e-09
RDKitECFPMorganFP/RPS6KA3_RBF-SVR,0.566663,0.559810,0.234025,3.038112e-09
RDKitECFPMorganFP/RPS6KA3_DecisionTree,0.648684,0.595427,0.123155,1.192589e-09
RDKitECFPMorganFP/RPS6KA3_ExtraTrees,0.656553,0.601828,0.112517,1.817608e-07
RDKitECFPMorganFP/RPS6KA3_RandomForest,0.626391,0.581357,0.153288,1.416638e-07
RDKitECFPMorganFP/RPS6KA3_KNeighbors,0.799468,0.678642,-0.080665,3.337653e-09
RDKitECFPMorganFP/RPS6KA3_PLS,0.567089,0.567331,0.233448,7.011656e-08
RDKitECFPMorganFP/RPS6KA3_PLS-SKLEARN,0.628483,0.611310,0.150460,8.400333e-09
RDKitECFPMorganFP/RPS6KA3_XGBoost,0.559833,0.584021,0.243257,1.044132e-06
RDKitECFPMorganFP/RPS6KA3_CatBoost,0.575068,0.556414,0.222664,6.926163e-07
RDKitECFPMorganFP/RPS6KA3_DNN,1.054782,0.805098,-0.425781,4.276541e-06
RDKitECFPMorganFP/RPS6KA5_Linear-SVR,0.457881,0.530076,-0.250960,4.922075e-10
RDKitECFPMorganFP/RPS6KA5_RBF-SVR,0.329308,0.446649,0.100308,6.533138e-10
RDKitECFPMorganFP/RPS6KA5_DecisionTree,0.595152,0.572711,-0.625994,4.803427e-10
RDKitECFPMorganFP/RPS6KA5_ExtraTrees,0.504655,0.559159,-0.378750,6.118718e-08
RDKitECFPMorganFP/RPS6KA5_RandomForest,0.330549,0.459668,0.096920,6.236824e-08
RDKitECFPMorganFP/RPS6KA5_KNeighbors,0.686222,0.702948,-0.874804,5.062887e-10
RDKitECFPMorganFP/RPS6KA5_PLS,0.458876,0.527461,-0.253678,1.192604e-08
RDKitECFPMorganFP/RPS6KA5_PLS-SKLEARN,0.441214,0.523749,-0.205426,3.073779e-09
RDKitECFPMorganFP/RPS6KA5_XGBoost,0.517183,0.586724,-0.412978,2.910436e-07
RDKitECFPMorganFP/RPS6KA5_CatBoost,0.335352,0.467334,0.083795,4.881445e-07
RDKitECFPMorganFP/RPS6KA5_DNN,0.506357,0.613440,-0.383399,2.011862e-06
RDKitECFPMorganFP/RPS6KB1_Linear-SVR,0.571710,0.589603,0.157129,2.029996e-09
RDKitECFPMorganFP/RPS6KB1_RBF-SVR,0.515394,0.562463,0.240154,2.301991e-09
RDKitECFPMorganFP/RPS6KB1_DecisionTree,0.640001,0.617117,0.056446,8.735921e-10
RDKitECFPMorganFP/RPS6KB1_ExtraTrees,0.649302,0.647513,0.042734,1.397457e-07
RDKitECFPMorganFP/RPS6KB1_RandomForest,0.514994,0.583379,0.240745,1.123699e-07
RDKitECFPMorganFP/RPS6KB1_KNeighbors,0.585722,0.597415,0.136470,8.719107e-10
RDKitECFPMorganFP/RPS6KB1_PLS,0.516360,0.549313,0.238731,5.106577e-08
RDKitECFPMorganFP/RPS6KB1_PLS-SKLEARN,0.542827,0.583952,0.199710,6.640926e-09
RDKitECFPMorganFP/RPS6KB1_XGBoost,0.572584,0.574662,0.155839,7.915262e-07
RDKitECFPMorganFP/RPS6KB1_CatBoost,0.525218,0.559548,0.225671,6.717383e-07
RDKitECFPMorganFP/RPS6KB1_DNN,0.784098,0.715335,-0.155996,3.279977e-06
RDKitECFPMorganFP/SGK_Linear-SVR,0.282396,0.421772,-0.085704,1.236180e-09
RDKitECFPMorganFP/SGK_RBF-SVR,0.212833,0.382451,0.181738,1.367799e-09
RDKitECFPMorganFP/SGK_DecisionTree,0.484458,0.529055,-0.862558,7.565551e-10
RDKitECFPMorganFP/SGK_ExtraTrees,0.324456,0.470760,-0.247410,1.002042e-07
RDKitECFPMorganFP/SGK_RandomForest,0.266447,0.435429,-0.024389,8.975840e-08
RDKitECFPMorganFP/SGK_KNeighbors,0.227781,0.377523,0.124268,6.024855e-10
RDKitECFPMorganFP/SGK_PLS,0.265443,0.415120,-0.020529,3.310289e-08
RDKitECFPMorganFP/SGK_PLS-SKLEARN,0.268215,0.424986,-0.031187,4.838204e-09
RDKitECFPMorganFP/SGK_XGBoost,0.355431,0.467327,-0.366496,5.700118e-07
RDKitECFPMorganFP/SGK_CatBoost,0.220645,0.382377,0.151703,6.513396e-07
RDKitECFPMorganFP/SGK_DNN,0.471251,0.543847,-0.811783,2.779255e-06
RDKitECFPMorganFP/SLK_Linear-SVR,0.549907,0.561693,0.176440,1.326042e-09
RDKitECFPMorganFP/SLK_RBF-SVR,0.482028,0.535655,0.278098,1.778252e-09
RDKitECFPMorganFP/SLK_DecisionTree,0.650442,0.626638,0.025876,8.420376e-10
RDKitECFPMorganFP/SLK_ExtraTrees,0.574010,0.587701,0.140343,1.267422e-07
RDKitECFPMorganFP/SLK_RandomForest,0.469756,0.524735,0.296476,1.058113e-07
RDKitECFPMorganFP/SLK_KNeighbors,0.553869,0.597881,0.170507,7.259272e-10
RDKitECFPMorganFP/SLK_PLS,0.483715,0.528896,0.275572,4.319837e-08
RDKitECFPMorganFP/SLK_PLS-SKLEARN,0.483715,0.528896,0.275572,5.687483e-09
RDKitECFPMorganFP/SLK_XGBoost,0.493602,0.534273,0.260764,6.687773e-07
RDKitECFPMorganFP/SLK_CatBoost,0.450091,0.507648,0.325928,7.225614e-07
RDKitECFPMorganFP/SLK_DNN,0.731882,0.696012,-0.096092,3.347752e-06
RDKitECFPMorganFP/SRC_Linear-SVR,0.668977,0.663921,-0.007838,5.260972e-10
RDKitECFPMorganFP/SRC_RBF-SVR,0.527746,0.608563,0.204932,6.340069e-10
RDKitECFPMorganFP/SRC_DecisionTree,0.918204,0.776888,-0.383307,5.610387e-10
RDKitECFPMorganFP/SRC_ExtraTrees,0.856474,0.767451,-0.290308,6.718690e-08
RDKitECFPMorganFP/SRC_RandomForest,0.622149,0.682651,0.062710,6.514722e-08
RDKitECFPMorganFP/SRC_KNeighbors,0.620181,0.668387,0.065675,5.086833e-10
RDKitECFPMorganFP/SRC_PLS,0.630146,0.643177,0.050663,1.437576e-08
RDKitECFPMorganFP/SRC_PLS-SKLEARN,0.712744,0.709452,-0.073775,3.153136e-09
RDKitECFPMorganFP/SRC_XGBoost,0.749689,0.694249,-0.129434,3.383225e-07
RDKitECFPMorganFP/SRC_CatBoost,0.631581,0.683064,0.048500,6.404302e-07
RDKitECFPMorganFP/SRC_DNN,0.957852,0.779630,-0.443039,2.093843e-06
RDKitECFPMorganFP/SRMS_Linear-SVR,0.412396,0.511624,-0.155061,3.280426e-10
RDKitECFPMorganFP/SRMS_RBF-SVR,0.350671,0.494607,0.017821,3.135783e-10
RDKitECFPMorganFP/SRMS_DecisionTree,0.549857,0.606528,-0.540069,3.982824e-10
RDKitECFPMorganFP/SRMS_ExtraTrees,0.358536,0.463499,-0.004207,4.622043e-08
RDKitECFPMorganFP/SRMS_RandomForest,0.357434,0.527839,-0.001119,1.429848e-07
RDKitECFPMorganFP/SRMS_KNeighbors,0.344794,0.467897,0.034283,5.051136e-10
RDKitECFPMorganFP/SRMS_PLS,0.350312,0.484059,0.018826,3.686687e-09
RDKitECFPMorganFP/SRMS_PLS-SKLEARN,0.350312,0.484059,0.018826,1.362554e-09
RDKitECFPMorganFP/SRMS_XGBoost,0.587155,0.595908,-0.644534,1.388481e-07
RDKitECFPMorganFP/SRMS_CatBoost,0.348329,0.514357,0.024382,5.378176e-07
RDKitECFPMorganFP/SRMS_DNN,0.853228,0.834883,-1.389768,2.240623e-06
RDKitECFPMorganFP/SRPK1_Linear-SVR,0.210911,0.367820,0.245778,9.213841e-10
RDKitECFPMorganFP/SRPK1_RBF-SVR,0.225243,0.373171,0.194526,9.217729e-10
RDKitECFPMorganFP/SRPK1_DecisionTree,0.326085,0.400881,-0.166087,6.771615e-10
RDKitECFPMorganFP/SRPK1_ExtraTrees,0.289656,0.415381,-0.035814,8.215458e-08
RDKitECFPMorganFP/SRPK1_RandomForest,0.238434,0.394241,0.147354,7.660970e-08
RDKitECFPMorganFP/SRPK1_KNeighbors,0.332461,0.413656,-0.188889,6.417440e-10
RDKitECFPMorganFP/SRPK1_PLS,0.229730,0.379163,0.178482,2.392281e-08
RDKitECFPMorganFP/SRPK1_PLS-SKLEARN,0.229730,0.379163,0.178482,3.999137e-09
RDKitECFPMorganFP/SRPK1_XGBoost,0.235499,0.383502,0.157850,4.712322e-07
RDKitECFPMorganFP/SRPK1_CatBoost,0.254705,0.381069,0.089170,6.000501e-07
RDKitECFPMorganFP/SRPK1_DNN,0.616675,0.566505,-1.205244,2.521278e-06
RDKitECFPMorganFP/STK12_Linear-SVR,0.806626,0.689186,0.104404,5.783476e-09
RDKitECFPMorganFP/STK12_RBF-SVR,0.618519,0.634723,0.313259,7.529763e-09
RDKitECFPMorganFP/STK12_DecisionTree,0.736582,0.671528,0.182174,1.884841e-09
RDKitECFPMorganFP/STK12_ExtraTrees,0.736339,0.663033,0.182444,2.789417e-07
RDKitECFPMorganFP/STK12_RandomForest,0.647071,0.646659,0.281558,2.047271e-07
RDKitECFPMorganFP/STK12_KNeighbors,0.843032,0.752710,0.063982,7.357424e-09
RDKitECFPMorganFP/STK12_PLS,0.674797,0.641704,0.250774,1.179167e-07
RDKitECFPMorganFP/STK12_PLS-SKLEARN,0.644934,0.637670,0.283931,1.282230e-08
RDKitECFPMorganFP/STK12_XGBoost,0.689864,0.634322,0.234045,1.682125e-06
RDKitECFPMorganFP/STK12_CatBoost,0.557739,0.599427,0.380743,8.832738e-07
RDKitECFPMorganFP/STK12_DNN,0.820556,0.727014,0.088938,5.330408e-06
RDKitECFPMorganFP/STK17A_Linear-SVR,0.415156,0.519553,0.204757,1.255623e-09
RDKitECFPMorganFP/STK17A_RBF-SVR,0.369492,0.496746,0.292229,1.430317e-09
RDKitECFPMorganFP/STK17A_DecisionTree,0.504083,0.575579,0.034417,7.945966e-10
RDKitECFPMorganFP/STK17A_ExtraTrees,0.442283,0.538255,0.152796,1.124698e-07
RDKitECFPMorganFP/STK17A_RandomForest,0.400339,0.504042,0.233140,9.376037e-08
RDKitECFPMorganFP/STK17A_KNeighbors,0.452291,0.537780,0.133625,6.152794e-10
RDKitECFPMorganFP/STK17A_PLS,0.358697,0.486076,0.312906,3.519203e-08
RDKitECFPMorganFP/STK17A_PLS-SKLEARN,0.358697,0.486076,0.312906,4.881604e-09
RDKitECFPMorganFP/STK17A_XGBoost,0.438881,0.534828,0.159312,6.036063e-07
RDKitECFPMorganFP/STK17A_CatBoost,0.383883,0.493711,0.264662,5.702446e-07
RDKitECFPMorganFP/STK17A_DNN,0.660208,0.658518,-0.264645,2.886233e-06
RDKitECFPMorganFP/STK22D_Linear-SVR,0.443146,0.581097,-1.105464,2.974020e-10
RDKitECFPMorganFP/STK22D_RBF-SVR,0.292901,0.427721,-0.391625,4.054556e-10
RDKitECFPMorganFP/STK22D_DecisionTree,0.469925,0.548082,-1.232698,3.857033e-10
RDKitECFPMorganFP/STK22D_ExtraTrees,0.194435,0.386144,0.076203,4.785153e-08
RDKitECFPMorganFP/STK22D_RandomForest,0.297286,0.460062,-0.412460,5.559892e-08
RDKitECFPMorganFP/STK22D_KNeighbors,0.254346,0.394042,-0.208443,4.612386e-10
RDKitECFPMorganFP/STK22D_PLS,0.402539,0.545875,-0.912535,4.693498e-09
RDKitECFPMorganFP/STK22D_PLS-SKLEARN,0.408531,0.536647,-0.941006,2.548785e-09
RDKitECFPMorganFP/STK22D_XGBoost,0.979970,0.901964,-3.656014,1.561853e-07
RDKitECFPMorganFP/STK22D_CatBoost,0.243628,0.393300,-0.157519,5.414452e-07
RDKitECFPMorganFP/STK22D_DNN,0.566496,0.633142,-1.691523,1.874919e-06
RDKitECFPMorganFP/STK3_Linear-SVR,0.364628,0.485862,0.269185,1.889496e-09
RDKitECFPMorganFP/STK3_RBF-SVR,0.377987,0.486886,0.242408,1.990594e-09
RDKitECFPMorganFP/STK3_DecisionTree,0.486219,0.507457,0.025482,8.638622e-10
RDKitECFPMorganFP/STK3_ExtraTrees,0.391199,0.476883,0.215928,1.359869e-07
RDKitECFPMorganFP/STK3_RandomForest,0.340309,0.468792,0.317927,1.096774e-07
RDKitECFPMorganFP/STK3_KNeighbors,0.530810,0.592825,-0.063891,2.242549e-09
RDKitECFPMorganFP/STK3_PLS,0.415157,0.499987,0.167910,4.746602e-08
RDKitECFPMorganFP/STK3_PLS-SKLEARN,0.394839,0.497896,0.208634,6.331706e-09
RDKitECFPMorganFP/STK3_XGBoost,0.398507,0.497231,0.201281,7.609896e-07
RDKitECFPMorganFP/STK3_CatBoost,0.376037,0.477524,0.246317,6.612252e-07
RDKitECFPMorganFP/STK3_DNN,0.523548,0.557478,-0.049337,3.175203e-06
RDKitECFPMorganFP/STK6_Linear-SVR,0.570130,0.584655,0.447097,2.495791e-09
RDKitECFPMorganFP/STK6_RBF-SVR,0.609000,0.602111,0.409401,3.323401e-09
RDKitECFPMorganFP/STK6_DecisionTree,0.650646,0.625477,0.369013,1.177255e-09
RDKitECFPMorganFP/STK6_ExtraTrees,0.713705,0.659937,0.307860,1.685198e-07
RDKitECFPMorganFP/STK6_RandomForest,0.592333,0.602868,0.425565,1.338667e-07
RDKitECFPMorganFP/STK6_KNeighbors,0.809041,0.709324,0.215405,2.698009e-09
RDKitECFPMorganFP/STK6_PLS,0.562208,0.586895,0.454780,6.719853e-08
RDKitECFPMorganFP/STK6_PLS-SKLEARN,0.562208,0.586895,0.454780,8.053697e-09
RDKitECFPMorganFP/STK6_XGBoost,0.470187,0.564061,0.544020,9.731860e-07
RDKitECFPMorganFP/STK6_CatBoost,0.487093,0.549479,0.527624,7.381358e-07
RDKitECFPMorganFP/STK6_DNN,0.780466,0.664633,0.243116,3.906383e-06
RDKitECFPMorganFP/SYK_Linear-SVR,0.553262,0.573815,-0.174895,5.478209e-10
RDKitECFPMorganFP/SYK_RBF-SVR,0.469658,0.526846,0.002643,6.899713e-10
RDKitECFPMorganFP/SYK_DecisionTree,0.626275,0.575135,-0.329944,5.087524e-10
RDKitECFPMorganFP/SYK_ExtraTrees,0.491073,0.543141,-0.042834,6.344712e-08
RDKitECFPMorganFP/SYK_RandomForest,0.451839,0.512607,0.040484,6.468701e-08
RDKitECFPMorganFP/SYK_KNeighbors,0.492454,0.603747,-0.045764,5.016381e-10
RDKitECFPMorganFP/SYK_PLS,0.576851,0.574988,-0.224988,1.335517e-08
RDKitECFPMorganFP/SYK_PLS-SKLEARN,0.563067,0.564718,-0.195718,3.281273e-09
RDKitECFPMorganFP/SYK_XGBoost,0.670518,0.606761,-0.423898,3.216831e-07
RDKitECFPMorganFP/SYK_CatBoost,0.519568,0.509421,-0.103343,5.446813e-07
RDKitECFPMorganFP/SYK_DNN,1.015016,0.780823,-1.155468,2.151492e-06
RDKitECFPMorganFP/TAO1_Linear-SVR,0.494601,0.546475,0.125549,2.128554e-09
RDKitECFPMorganFP/TAO1_RBF-SVR,0.479082,0.523081,0.152987,2.510333e-09
RDKitECFPMorganFP/TAO1_DecisionTree,0.539600,0.528485,0.045991,1.062922e-09
RDKitECFPMorganFP/TAO1_ExtraTrees,0.481397,0.508412,0.148893,1.538701e-07
RDKitECFPMorganFP/TAO1_RandomForest,0.418230,0.473800,0.260573,1.229494e-07
RDKitECFPMorganFP/TAO1_KNeighbors,0.531375,0.545841,0.060533,3.452968e-09
RDKitECFPMorganFP/TAO1_PLS,0.476577,0.520179,0.157415,5.848681e-08
RDKitECFPMorganFP/TAO1_PLS-SKLEARN,0.455558,0.508508,0.194578,7.386435e-09
RDKitECFPMorganFP/TAO1_XGBoost,0.522270,0.549411,0.076631,8.502397e-07
RDKitECFPMorganFP/TAO1_CatBoost,0.441696,0.488460,0.219085,7.264760e-07
RDKitECFPMorganFP/TAO1_DNN,0.795534,0.700848,-0.406498,3.757432e-06
RDKitECFPMorganFP/TBK1_Linear-SVR,1.148019,0.928268,-0.142510,4.060177e-10
RDKitECFPMorganFP/TBK1_RBF-SVR,1.089430,0.872108,-0.084202,4.618710e-10
RDKitECFPMorganFP/TBK1_DecisionTree,0.909252,0.739082,0.095111,4.514531e-10
RDKitECFPMorganFP/TBK1_ExtraTrees,0.939865,0.812856,0.064644,5.264499e-08
RDKitECFPMorganFP/TBK1_RandomForest,0.988441,0.831621,0.016302,5.844706e-08
RDKitECFPMorganFP/TBK1_KNeighbors,2.010166,1.241433,-1.000521,5.103863e-10
RDKitECFPMorganFP/TBK1_PLS,1.155226,0.934362,-0.149682,8.617225e-09
RDKitECFPMorganFP/TBK1_PLS-SKLEARN,1.116967,0.912002,-0.111608,2.774746e-09
RDKitECFPMorganFP/TBK1_XGBoost,1.409061,0.952746,-0.402300,2.100231e-07
RDKitECFPMorganFP/TBK1_CatBoost,0.984663,0.805853,0.020061,5.877130e-07
RDKitECFPMorganFP/TBK1_DNN,1.826971,1.124587,-0.818205,2.062287e-06
RDKitECFPMorganFP/TOPK_Linear-SVR,0.312676,0.418940,0.033394,5.993319e-10
RDKitECFPMorganFP/TOPK_RBF-SVR,0.318409,0.414228,0.015674,5.872127e-10
RDKitECFPMorganFP/TOPK_DecisionTree,0.490424,0.486762,-0.516094,5.430344e-10
RDKitECFPMorganFP/TOPK_ExtraTrees,0.438286,0.449980,-0.354916,6.420159e-08
RDKitECFPMorganFP/TOPK_RandomForest,0.331142,0.424380,-0.023692,6.488989e-08
RDKitECFPMorganFP/TOPK_KNeighbors,0.347853,0.460280,-0.075350,3.722433e-09
RDKitECFPMorganFP/TOPK_PLS,0.367974,0.441272,-0.137552,1.312098e-08
RDKitECFPMorganFP/TOPK_PLS-SKLEARN,0.367974,0.441272,-0.137552,3.222731e-09
RDKitECFPMorganFP/TOPK_XGBoost,0.455947,0.472387,-0.409511,3.069444e-07
RDKitECFPMorganFP/TOPK_CatBoost,0.339968,0.412922,-0.050974,5.682204e-07
RDKitECFPMorganFP/TOPK_DNN,0.850300,0.796784,-1.628613,2.075118e-06
RDKitECFPMorganFP/TYK2_Linear-SVR,0.364994,0.509164,0.318571,4.553074e-10
RDKitECFPMorganFP/TYK2_RBF-SVR,0.448932,0.577582,0.161863,4.084297e-10
RDKitECFPMorganFP/TYK2_DecisionTree,0.643402,0.626797,-0.201205,4.679303e-10
RDKitECFPMorganFP/TYK2_ExtraTrees,0.515281,0.563621,0.037990,5.222000e-08
RDKitECFPMorganFP/TYK2_RandomForest,0.494695,0.594812,0.076425,5.824886e-08
RDKitECFPMorganFP/TYK2_KNeighbors,0.569164,0.661886,-0.062606,5.180611e-10
RDKitECFPMorganFP/TYK2_PLS,0.376093,0.508206,0.297850,7.572211e-09
RDKitECFPMorganFP/TYK2_PLS-SKLEARN,0.377929,0.503636,0.294422,2.854664e-09
RDKitECFPMorganFP/TYK2_XGBoost,0.579844,0.562358,-0.082545,1.977326e-07
RDKitECFPMorganFP/TYK2_CatBoost,0.474601,0.537835,0.113940,5.082393e-07
RDKitECFPMorganFP/TYK2_DNN,1.042346,0.709954,-0.946018,2.031335e-06
RDKitECFPMorganFP/TYRO3_Linear-SVR,0.779420,0.688608,0.149209,9.543966e-10
RDKitECFPMorganFP/TYRO3_RBF-SVR,0.788418,0.733589,0.139387,1.083291e-09
RDKitECFPMorganFP/TYRO3_DecisionTree,0.987609,0.728582,-0.078044,7.636356e-10
RDKitECFPMorganFP/TYRO3_ExtraTrees,0.989315,0.732080,-0.079906,8.823787e-08
RDKitECFPMorganFP/TYRO3_RandomForest,0.707963,0.657663,0.227209,7.989136e-08
RDKitECFPMorganFP/TYRO3_KNeighbors,1.260124,0.928486,-0.375514,5.601674e-10
RDKitECFPMorganFP/TYRO3_PLS,0.697066,0.660932,0.239104,2.758850e-08
RDKitECFPMorganFP/TYRO3_PLS-SKLEARN,0.591619,0.607248,0.354206,4.412691e-09
RDKitECFPMorganFP/TYRO3_XGBoost,0.690385,0.601004,0.246396,5.289382e-07
RDKitECFPMorganFP/TYRO3_CatBoost,0.591070,0.562869,0.354806,6.093802e-07
RDKitECFPMorganFP/TYRO3_DNN,0.811648,0.735840,0.114030,2.612432e-06
RDKitECFPMorganFP/ZAK_Linear-SVR,0.323994,0.452891,-0.729844,6.591779e-10
RDKitECFPMorganFP/ZAK_RBF-SVR,0.212711,0.375515,-0.135689,7.702248e-10
RDKitECFPMorganFP/ZAK_DecisionTree,0.355220,0.457258,-0.896561,5.664483e-10
RDKitECFPMorganFP/ZAK_ExtraTrees,0.238606,0.403776,-0.273946,7.273254e-08
RDKitECFPMorganFP/ZAK_RandomForest,0.205183,0.389571,-0.095493,7.063877e-08
RDKitECFPMorganFP/ZAK_KNeighbors,0.256536,0.433518,-0.369676,5.730785e-10
RDKitECFPMorganFP/ZAK_PLS,0.248808,0.420502,-0.328412,1.900261e-08
RDKitECFPMorganFP/ZAK_PLS-SKLEARN,0.248808,0.420502,-0.328412,3.554778e-09
RDKitECFPMorganFP/ZAK_XGBoost,0.393533,0.530396,-1.101117,4.053102e-07
RDKitECFPMorganFP/ZAK_CatBoost,0.214456,0.373703,-0.145006,5.683429e-07
RDKitECFPMorganFP/ZAK_DNN,0.633632,0.653233,-2.383035,2.167539e-06
